ds_name,ds_name_2,left_column,right_column
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__8.csv,INTERSECT_TYPE,INTERSECT_TYPE
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__8.csv,INJURY_OR_FATAL,INJURY_OR_FATAL
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__4.csv,LIMIT_65MPH,LIMIT_65MPH
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__4.csv,LIMIT_65MPH,LIMIT_65MPH
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__44.csv,LIMIT_65MPH,LIMIT_65MPH
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__8.csv,UNK_INJ_DEG_COUNT,UNK_INJ_DEG_COUNT
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__8.csv,MCYCLE_DEATH_COUNT,MCYCLE_DEATH_COUNT
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__4.csv,MCYCLE_DEATH_COUNT,MCYCLE_DEATH_COUNT
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__4.csv,OVERTURNED,OVERTURNED
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__4.csv,OVERTURNED,OVERTURNED
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__44.csv,CURVE_DVR_ERROR,CURVE_DVR_ERROR
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__4.csv,PHANTOM_VEHICLE,PHANTOM_VEHICLE
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__4.csv,PHANTOM_VEHICLE,PHANTOM_VEHICLE
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__44.csv,CRASH_MONTH,CRASH_MONTH
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__4.csv,SMALL_TRUCK_COUNT,SMALL_TRUCK_COUNT
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__4.csv,SMALL_TRUCK_COUNT,SMALL_TRUCK_COUNT
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__8.csv,POLICE_AGCY,POLICE_AGCY
USA_CSV0000000000037129__17.csv,USA_CSV0000000000037129__8.csv,pqv_ns_oth,pqv_ns_oth
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__6.csv,socialnetwork_dp08,socialnetwork_dp08
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__2.csv,socialnetwork_dp08,socialnetwork_dp08
SG_CSV0000000000000925__2.csv,SG_CSV0000000000001714__40.csv,socialnetwork_dp08,socialnetwork_dp08
SG_CSV0000000000000925__10.csv,SG_CSV0000000000000925__2.csv,ban_no_ofchildren,ban_no_ofchildren
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__6.csv,ban_no_ofchildren,ban_no_ofchildren
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__2.csv,ban_no_ofchildren,ban_no_ofchildren
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__3.csv,ban_no_ofchildren,ban_no_ofchildren
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__4.csv,ban_no_ofchildren,ban_no_ofchildren
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__6.csv,ban_children1,ban_children1
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__2.csv,ban_children1,ban_children1
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__3.csv,ban_children1,ban_children1
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__4.csv,ban_children1,ban_children1
SG_CSV0000000000000925__10.csv,SG_CSV0000000000000925__2.csv,ban_children4,ban_children4
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__6.csv,ban_children4,ban_children4
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__2.csv,ban_children4,ban_children4
SG_CSV0000000000000925__2.csv,SG_CSV0000000000001714__40.csv,ban_children4,ban_children4
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__6.csv,ban_education1,ban_education1
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__2.csv,ban_education1,ban_education1
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__3.csv,ban_education1,ban_education1
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__4.csv,ban_education1,ban_education1
SG_CSV0000000000000925__10.csv,SG_CSV0000000000000925__2.csv,yearbornin_1_slice,yearbornin_1_slice
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__6.csv,highestlevel,highestlevel
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__2.csv,highestlevel,highestlevel
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__3.csv,highestlevel,highestlevel
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__4.csv,highestlevel,highestlevel
SG_CSV0000000000000925__2.csv,SG_CSV0000000000001714__14.csv,highestlevel,highestlevel
SG_CSV0000000000000925__10.csv,SG_CSV0000000000000925__2.csv,livinginsg_2_slice,livinginsg_2_slice
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__6.csv,livinginsg_2_slice,livinginsg_2_slice
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__2.csv,livinginsg_2_slice,livinginsg_2_slice
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__3.csv,livinginsg_2_slice,livinginsg_2_slice
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__6.csv,livinginsg_3_slice,livinginsg_3_slice
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__2.csv,livinginsg_3_slice,livinginsg_3_slice
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__3.csv,livinginsg_3_slice,livinginsg_3_slice
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__4.csv,livinginsg_3_slice,livinginsg_3_slice
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__35.csv,ban_education4,ban_education4
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__6.csv,ban_education4,ban_education4
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__2.csv,ban_education4,ban_education4
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__3.csv,ban_education4,ban_education4
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__4.csv,ban_education4,ban_education4
SG_CSV0000000000000925__2.csv,SG_CSV0000000000001714__6.csv,ban_education4,ban_education4
CAN_CSV0000000000001337__0.csv,CAN_CSV0000000000001337__3.csv,SUBDIVISION_ENM,SUBDIVISION_ENM
CAN_CSV0000000000001337__0.csv,CAN_CSV0000000000001337__3.csv,OCCURRENCETIME,OCCURRENCETIME
CAN_CSV0000000000001337__0.csv,CAN_CSV0000000000001337__3.csv,DAYORNIGHT,DAYORNIGHT
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__9.csv,UnitTissueWeight,UnitTissueWeight
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__30.csv,UnitTissueWeight,UnitTissueWeight
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__9.csv,SamplingAgency,SamplingAgency
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__9.csv,WeightAvg(g),WeightAvg(g)
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__9.csv,TotalLength,TotalLength
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__9.csv,DigestExtractMethod,DigestExtractMethod
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__30.csv,DigestExtractMethod,DigestExtractMethod
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__9.csv,TLAvgLength(mm),TLAvgLength(mm)
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__9.csv,CompositeLatitude,CompositeLatitude
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__30.csv,CompositeLatitude,CompositeLatitude
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__9.csv,AnalyzingAgency,AnalyzingAgency
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__30.csv,AnalyzingAgency,AnalyzingAgency
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__9.csv,ProgramName,ProgramName
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__30.csv,ProgramName,ProgramName
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__9.csv,CompositeReplicate,CompositeReplicate
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__20.csv,StationCode,StationCode
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__9.csv,StationCode,StationCode
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__30.csv,StationCode,StationCode
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__20.csv,SampleDate,SampleDate
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__9.csv,SampleDate,SampleDate
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__20.csv,HomogonizedDate,HomogonizedDate
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__9.csv,HomogonizedDate,HomogonizedDate
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__9.csv,LabSubmissionCode,LabSubmissionCode
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__9.csv,ResQualCode,ResQualCode
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__30.csv,ResQualCode,ResQualCode
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__20.csv,TissueResultRowID,TissueResultRowID
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__9.csv,TissueResultRowID,TissueResultRowID
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__9.csv,SubmittingAgency,SubmittingAgency
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__9.csv,CompositeSampleDate,CompositeSampleDate
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__30.csv,CompositeSampleDate,CompositeSampleDate
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__9.csv,DilutionFactor,DilutionFactor
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__9.csv,AnalysisDate,AnalysisDate
USA_CSV0000000000035331__11.csv,USA_CSV0000000000035331__9.csv,UnitLengthFish,UnitLengthFish
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__26.csv,STD_VOLUME_GROUP,STD_VOLUME_GROUP
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__3.csv,STD_VOLUME_GROUP,STD_VOLUME_GROUP
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__14.csv,STD_VOLUME_GROUP,STD_VOLUME_GROUP
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__16.csv,STD_VOLUME_GROUP,STD_VOLUME_GROUP
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__26.csv,TYPE_FACILITY,TYPE_FACILITY
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__16.csv,TYPE_FACILITY,TYPE_FACILITY
USA_CSV0000000000033847__10.csv,USA_CSV0000000000033847__17.csv,TYPE_FACILITY,TYPE_FACILITY
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__3.csv,SECTION_ID,SECTION_ID
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__14.csv,SECTION_ID,SECTION_ID
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__12.csv,SECTION_ID,SECTION_ID
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__20.csv,PEAK_LANES,PEAK_LANES
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__3.csv,PEAK_LANES,PEAK_LANES
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__14.csv,PEAK_LANES,PEAK_LANES
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__12.csv,PEAK_LANES,PEAK_LANES
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__9.csv,PEAK_LANES,PEAK_LANES
USA_CSV0000000000033847__10.csv,USA_CSV0000000000033847__5.csv,HORZ_ALIGN,HORZ_ALIGN
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__26.csv,HORZ_ALIGN,HORZ_ALIGN
USA_CSV0000000000033847__10.csv,USA_CSV0000000000033847__5.csv,PEAK_CAPACITY,PEAK_CAPACITY
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__14.csv,PEAK_CAPACITY,PEAK_CAPACITY
USA_CSV0000000000033847__10.csv,USA_CSV0000000000033847__4.csv,PEAK_CAPACITY,PEAK_CAPACITY
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__27.csv,AT_GRADE_OTHER,AT_GRADE_OTHER
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__3.csv,ACCESS_CONTROL,ACCESS_CONTROL
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__26.csv,ACCESS_CONTROL,ACCESS_CONTROL
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__14.csv,ACCESS_CONTROL,ACCESS_CONTROL
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__3.csv,IS_GROUPED,IS_GROUPED
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__26.csv,IS_GROUPED,IS_GROUPED
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__3.csv,TYPE_SIGNAL,TYPE_SIGNAL
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__14.csv,TYPE_SIGNAL,TYPE_SIGNAL
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__22.csv,TYPE_SIGNAL,TYPE_SIGNAL
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__12.csv,TYPE_SIGNAL,TYPE_SIGNAL
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__20.csv,TRUCK_ROUTE,TRUCK_ROUTE
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__3.csv,TRUCK_ROUTE,TRUCK_ROUTE
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__14.csv,TRUCK_ROUTE,TRUCK_ROUTE
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__26.csv,MEDIAN_WIDTH,MEDIAN_WIDTH
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__27.csv,MEDIAN_WIDTH,MEDIAN_WIDTH
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__25.csv,MEDIAN_WIDTH,MEDIAN_WIDTH
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__29.csv,MEDIAN_WIDTH,MEDIAN_WIDTH
USA_CSV0000000000033847__10.csv,USA_CSV0000000000033847__5.csv,URBAN_CODE,URBAN_CODE
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__3.csv,URBAN_CODE,URBAN_CODE
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__14.csv,URBAN_CODE,URBAN_CODE
USA_CSV0000000000033847__10.csv,USA_CSV0000000000033847__4.csv,URBAN_CODE,URBAN_CODE
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__12.csv,URBAN_CODE,URBAN_CODE
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__26.csv,INTER_ROUTE_NUMBER,INTER_ROUTE_NUMBER
USA_CSV0000000000033847__10.csv,USA_CSV0000000000033847__17.csv,INTER_ROUTE_NUMBER,INTER_ROUTE_NUMBER
USA_CSV0000000000033847__10.csv,USA_CSV0000000000033847__5.csv,TURN_LANES_L,TURN_LANES_L
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__26.csv,TURN_LANES_L,TURN_LANES_L
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__20.csv,TURN_LANES_L,TURN_LANES_L
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__3.csv,TURN_LANES_L,TURN_LANES_L
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__26.csv,PAVEMENT_TYPE,PAVEMENT_TYPE
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__14.csv,PAVEMENT_TYPE,PAVEMENT_TYPE
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__12.csv,PAVEMENT_TYPE,PAVEMENT_TYPE
USA_CSV0000000000033847__10.csv,USA_CSV0000000000033847__5.csv,ROUTE_NUMBER,ROUTE_NUMBER
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__20.csv,ROUTE_NUMBER,ROUTE_NUMBER
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__3.csv,ROUTE_NUMBER,ROUTE_NUMBER
USA_CSV0000000000033847__10.csv,USA_CSV0000000000033847__4.csv,ROUTE_NUMBER,ROUTE_NUMBER
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__14.csv,PEAK_PARKING,PEAK_PARKING
USA_CSV0000000000033847__10.csv,USA_CSV0000000000035897__26.csv,SPEED_LIMIT,SPEED_LIMIT
USA_CSV0000000000033847__10.csv,USA_CSV0000000000035897__25.csv,SPEED_LIMIT,SPEED_LIMIT
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__20.csv,COUNTY_CODE,COUNTY_CODE
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__3.csv,COUNTY_CODE,COUNTY_CODE
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__16.csv,COUNTY_CODE,COUNTY_CODE
USA_CSV0000000000033847__10.csv,USA_CSV0000000000033847__5.csv,SAMPLING_TECH,SAMPLING_TECH
USA_CSV0000000000033847__10.csv,USA_CSV0000000000037101__16.csv,SAMPLING_TECH,SAMPLING_TECH
USA_CSV0000000000033847__10.csv,USA_CSV0000000000033847__4.csv,SAMPLING_TECH,SAMPLING_TECH
USA_CSV0000000000033847__10.csv,USA_CSV0000000000033847__5.csv,YEAR_RECORD,YEAR_RECORD
USA_CSV0000000000033847__10.csv,USA_CSV0000000000034882__26.csv,YEAR_RECORD,YEAR_RECORD
CAN_CSV0000000000001337__3.csv,CAN_CSV0000000000001337__4.csv,SUBDIVISION_ENM,SUBDIVISION_ENM
CAN_CSV0000000000001337__0.csv,CAN_CSV0000000000001337__4.csv,SUBDIVISION_ENM,SUBDIVISION_ENM
CAN_CSV0000000000001337__3.csv,CAN_CSV0000000000001337__4.csv,OCCURRENCETIME,OCCURRENCETIME
CAN_CSV0000000000001337__0.csv,CAN_CSV0000000000001337__4.csv,OCCURRENCETIME,OCCURRENCETIME
CAN_CSV0000000000001337__3.csv,CAN_CSV0000000000001337__4.csv,DAYORNIGHT,DAYORNIGHT
CAN_CSV0000000000001337__0.csv,CAN_CSV0000000000001337__4.csv,DAYORNIGHT,DAYORNIGHT
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,STATE_ROAD,STATE_ROAD
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__44.csv,STATE_ROAD,STATE_ROAD
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,STOP_CONTROLLED_INT,STOP_CONTROLLED_INT
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__44.csv,STOP_CONTROLLED_INT,STOP_CONTROLLED_INT
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__44.csv,STOP_CONTROLLED_INT,STOP_CONTROLLED_INT
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,DRINKING_DRIVER,DRINKING_DRIVER
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__44.csv,DRINKING_DRIVER,DRINKING_DRIVER
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__44.csv,DRINKING_DRIVER,DRINKING_DRIVER
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__44.csv,DRINKING_DRIVER,DRINKING_DRIVER
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,HIT_FIXED_OBJECT,HIT_FIXED_OBJECT
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,NTFY_HIWY_MAINT,NTFY_HIWY_MAINT
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__44.csv,CELL_PHONE,CELL_PHONE
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__44.csv,CELL_PHONE,CELL_PHONE
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,ACCESS_CTRL,ACCESS_CTRL
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__44.csv,DRIVER_16YR,DRIVER_16YR
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__44.csv,DRIVER_COUNT_17YR,DRIVER_COUNT_17YR
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__44.csv,DRIVER_COUNT_17YR,DRIVER_COUNT_17YR
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,RUNNING_STOP_SIGN,RUNNING_STOP_SIGN
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__44.csv,RUNNING_STOP_SIGN,RUNNING_STOP_SIGN
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__44.csv,RUNNING_STOP_SIGN,RUNNING_STOP_SIGN
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,UNSIGNALIZED_INT,UNSIGNALIZED_INT
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,NON_INTERSECTION,NON_INTERSECTION
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__44.csv,NON_INTERSECTION,NON_INTERSECTION
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__44.csv,NON_INTERSECTION,NON_INTERSECTION
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,BICYCLE_COUNT,BICYCLE_COUNT
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__44.csv,HIT_PARKED_VEHICLE,HIT_PARKED_VEHICLE
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__44.csv,HIT_PARKED_VEHICLE,HIT_PARKED_VEHICLE
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,SIGNALIZED_INT,SIGNALIZED_INT
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__44.csv,SIGNALIZED_INT,SIGNALIZED_INT
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,VEHICLE_TOWED,VEHICLE_TOWED
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__44.csv,VEHICLE_TOWED,VEHICLE_TOWED
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__44.csv,NHTSA_AGG_DRIVING,NHTSA_AGG_DRIVING
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,MUNICIPALITY,MUNICIPALITY
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__44.csv,MUNICIPALITY,MUNICIPALITY
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__44.csv,MUNICIPALITY,MUNICIPALITY
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__44.csv,MUNICIPALITY,MUNICIPALITY
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__44.csv,UNB_DEATH_COUNT,UNB_DEATH_COUNT
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,HIT_GDRAIL_END,HIT_GDRAIL_END
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,FATAL_OR_MAJ_INJ,FATAL_OR_MAJ_INJ
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__44.csv,FATAL_OR_MAJ_INJ,FATAL_OR_MAJ_INJ
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__44.csv,FATAL_OR_MAJ_INJ,FATAL_OR_MAJ_INJ
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__44.csv,BELTED_DEATH_COUNT,BELTED_DEATH_COUNT
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__44.csv,URBAN_RURAL,URBAN_RURAL
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__44.csv,URBAN_RURAL,URBAN_RURAL
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,INJURY_OR_FATAL,INJURY_OR_FATAL
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__44.csv,INJURY_OR_FATAL,INJURY_OR_FATAL
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__44.csv,LANE_COUNT,LANE_COUNT
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__44.csv,LANE_COUNT,LANE_COUNT
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__44.csv,LIMIT_65MPH,LIMIT_65MPH
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__44.csv,LIMIT_65MPH,LIMIT_65MPH
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__44.csv,LIMIT_65MPH,LIMIT_65MPH
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,SHLDR_RELATED,SHLDR_RELATED
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__44.csv,UNB_MAJ_INJ_COUNT,UNB_MAJ_INJ_COUNT
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__44.csv,ALCOHOL_RELATED,ALCOHOL_RELATED
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__44.csv,CURVE_DVR_ERROR,CURVE_DVR_ERROR
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__44.csv,BICYCLE_DEATH_COUNT,BICYCLE_DEATH_COUNT
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__44.csv,BICYCLE_DEATH_COUNT,BICYCLE_DEATH_COUNT
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__44.csv,DEER_RELATED,DEER_RELATED
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__44.csv,DEER_RELATED,DEER_RELATED
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__44.csv,INTERSTATE,INTERSTATE
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__44.csv,INTERSTATE,INTERSTATE
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__44.csv,CRASH_MONTH,CRASH_MONTH
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__44.csv,RUNNING_RED_LT,RUNNING_RED_LT
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,TAILGATING,TAILGATING
USA_CSV0000000000035897__26.csv,USA_CSV0000000000035897__44.csv,TAILGATING,TAILGATING
USA_CSV0000000000035897__25.csv,USA_CSV0000000000035897__44.csv,TAILGATING,TAILGATING
USA_CSV0000000000035897__44.csv,USA_CSV0000000000035897__8.csv,WORK_ZONE_IND,WORK_ZONE_IND
USA_CSV0000000000035897__4.csv,USA_CSV0000000000035897__44.csv,MAJOR_INJURY,MAJOR_INJURY
CAN_CSV0000000000001735__4.csv,CAN_CSV0000000000002115__26.csv,Province/Canada,Province/Canada
SG_CSV0000000000000028__5.csv,SG_CSV0000000000000044__6.csv,issuance_agency_id,issuance_agency_id
CAN_CSV0000000000001797__45.csv,CAN_CSV0000000000001797__5.csv,RentLocation,RentLocation
CAN_CSV0000000000001724__45.csv,CAN_CSV0000000000001797__45.csv,RentLocation,RentLocation
CAN_CSV0000000000001797__43.csv,CAN_CSV0000000000001797__45.csv,RentLocation,RentLocation
CAN_CSV0000000000001797__13.csv,CAN_CSV0000000000001797__45.csv,RentLocation,RentLocation
CAN_CSV0000000000001787__8.csv,CAN_CSV0000000000001797__45.csv,RentLocation,RentLocation
CAN_CSV0000000000001724__11.csv,CAN_CSV0000000000001797__45.csv,RentLocation,RentLocation
CAN_CSV0000000000027353__2.csv,CAN_CSV0000000000027354__2.csv,AVG_STN_PRES_PST1MT,AVG_STN_PRES_PST1MT
