TableName,Description
SG_CSV0000000000001077.csv,"The table records the annual number of insurance claims classified into two categories—Death and Permanent Incapacity—from the year 2006 to 2022, detailing both the type of grounds and the specific number of claims filed each year."
SG_CSV0000000000001964.csv,"The table SG_CSV0000000000001964.csv contains data on vacation days (vdays) for various regions including Africa, Americas, Asia, and Europe, segmented by countries or specific territories, over the years 2013 to 2015."
SG_CSV0000000000001269.csv,"The table ""SG_CSV0000000000001269.csv"" presents the percentage of students passing English from different racial groups (Malay, Chinese, Indian, and Others) in a specified region for the years 1997 through 2006, as well as the overall pass percentage for each year."
SG_CSV0000000000001646.csv,"The table ""SG_CSV0000000000001646.csv"" provides quarterly data on retrenchments in various industries, including manufacturing, construction, services, and others, detailing the total number of retrenchments as well as the breakdown between permanent retrenchments and those due to term contracts from the first quarter of 1998 through the first quarter of 2001."
SG_CSV0000000000001795.csv,"The table ""SG_CSV0000000000001795.csv"" delineates the tax rate percentages applicable to various brackets of chargeable income for different years ranging from 2003 to 2017, thereby providing a historical timeline of income tax structures over this period."
SG_CSV0000000000001044.csv,"The table ""SG_CSV0000000000001044.csv"" appears to catalogue various entities, including buildings, organizations, and people, along with their unique identifiers and descriptors, additionally noting relationships between these entities, such as alternative names, broader terms, related terms, or successors, as identified by different types of relationships and associated unique identifiers and descriptors."
SG_CSV0000000000000960.csv,"The table SG_CSV0000000000000960.csv provides comprehensive information on various topics related to Singapore, including events, political history, cultural subjects, and notable buildings, with each entry having a unique identifier (uid), book title, subject classification, summarized information, digital publisher details, publication format, and language, along with links to online resources, cover images, and thumbnails, predominantly focusing on entries published by the National Library Board Singapore."
SG_CSV0000000000000831.csv,"The table SG_CSV0000000000000831.csv provides data on birth statistics for the year 2019, detailing the period of gestation, birth weight, gender, and type of birth, categorized as either single or twins births, along with corresponding birth counts."
SG_CSV0000000000001790.csv,"The table ""SG_CSV0000000000001790.csv"" provides a breakdown of tax arrears spanning various financial years, detailing the type of tax such as Income Tax (both Individual and Corporate), Property Tax, and Goods & Services Tax, along with the classification of arrears as either from previous financial years or the current year and the corresponding monetary value of these arrears."
SG_CSV0000000000001052.csv,"The table ""SG_CSV0000000000001052.csv"" presents annual data from 2013 to 2018, showcasing the economic contribution, measured in millions, of various art forms such as Film & Video, Cultural Heritage, Literary Arts, Performing Arts, and Visual Arts."
SG_CSV0000000000001941.csv,The table SG_CSV0000000000001941.csv presents data on the volume of mail handled by type (Domestic and International) for each year from 2003 to 2015.
SG_CSV0000000000001934.csv,"The table ""SG_CSV0000000000001934.csv"" contains data on total international visitor arrivals by country for the year 1978, organized by month, continent, and specific countries or regions, and it provides corresponding numerical values representing the number of arrivals."
SG_CSV0000000000000093.csv,"The table ""SG_CSV0000000000000093.csv"" contains data about the number of individuals within specific age groups for each year from 2005 to 2007."
SG_CSV0000000000000400.csv,The table represents the distribution percentages of broad cause groups of diseases or health conditions for the year 2019.
SG_CSV0000000000000592.csv,"The table ""SG_CSV0000000000000592.csv"" contains information about various grant calls, including their titles, closing dates, and the total amount of grants awarded for each call."
SG_CSV0000000000000770.csv,"The table SG_CSV0000000000000770.csv contains data on the financial performance of the health services sector, specifically focusing on operating receipts, expenditure, surplus, and value added, categorized by different health service types like hospitals, western clinics, non-western clinics, and dental and other medical services, over several years from 2000 to 2003."
SG_CSV0000000000000218.csv,"The table ""SG_CSV0000000000000218.csv"" provides data on the number of overtime paid hours for various industries across different sectors, including manufacturing, construction, services, and others, for the years 1990, 1991, and 1992, detailing specific sub-industries within these sectors."
SG_CSV0000000000001751.csv,"The table ""SG_CSV0000000000001751.csv"" presents data on the annual economic output in various sectors within a country or region from 1998 to 2002, detailing the value produced in sectors such as Manufacturing, Construction, Wholesale & Retail Trade, Accommodation & Food Service Activities, Transport & Storage, Information & Communications, Financial & Insurance Services, Real Estate Activities, and other professional and miscellaneous services."
SG_CSV0000000000001982.csv,"The table ""SG_CSV0000000000001982.csv"" provides yearly data from 2010 to 2021 on the number of youth court referrals, broken down by gender."
SG_CSV0000000000001329.csv,"The table ""SG_CSV0000000000001329.csv"" provides a ranking of the top causes of death from 2006 to 2010, detailing the year, rank, ICD classification, specific disease or condition, and the percentage of total deaths attributed to each cause annually, highlighting significant health issues such as cancer, heart diseases, and pneumonia during that period."
SG_CSV0000000000000598.csv,"The table SG_CSV0000000000000598.csv provides data on various industries over different quarters, detailing their gross allocation and returns, thus offering insights into financial performance within sectors over time."
SG_CSV0000000000000527.csv,"The table SG_CSV0000000000000527.csv contains data from the year 1984 that details the number of grooms categorized by different age groups, and cross-tabulated with various age groups of brides, indicating the number of marriages that occurred between each combination of bride and groom age groups."
SG_CSV0000000000000010.csv,"The table ""SG_CSV0000000000000010.csv"" contains data on the number of students enrolled in various full-time diploma courses at different schools within an educational institution for the year 2018, categorized by course name, gender, and the respective count of enrolled students."
SG_CSV0000000000001671.csv,"The table ""SG_CSV0000000000001671.csv"" contains data on various economic metrics from 1980 to 1989, including the ratio of value added to total output, remuneration to value added, remuneration to total output, direct exports to total sales, and direct exports to manufacturing output, providing a view of the evolving economic relationships and performance over the specified years."
SG_CSV0000000000000700.csv,"The table ""SG_CSV0000000000000700.csv"" presents data on the percentage of individuals within different age groups utilizing computers across various years, highlighting trends in computer usage from 2007 to 2016."
SG_CSV0000000000000746.csv,"The table ""SG_CSV0000000000000746.csv"" presents data from 2009 to 2013 on the intake, enrolment, and graduates in various courses such as Applied and Health Sciences, Business & Services, Design & Media, Engineering, Electronics & Infocomm Technology, and Hospitality, categorized by sex (MF for male and female, F for female only)."
SG_CSV0000000000000568.csv,"The table ""SG_CSV0000000000000568.csv"" provides quarterly data from 1995 to 2007 on the performance of the Total Services Sector, indicated by numerical values which suggest the sector's level or trend for each corresponding quarter."
SG_CSV0000000000001195.csv,"The table represents the number of various types of educational institutions, including Full-Time Islamic Religious Schools (Madrasah), Privately Funded Schools, and Special Education Schools, over a series of years from 2000 to 2016."
SG_CSV0000000000000087.csv,"The table ""SG_CSV0000000000000087.csv"" contains the number of motorcycles made by different brands in the year 2005."
SG_CSV0000000000000595.csv,"The table SG_CSV0000000000000595.csv provides data detailing various types of grassroots organizations in a community, categorized by year from 2009 to 2012, and includes the number of such organizations operating each year for each specific type."
SG_CSV0000000000000204.csv,"The table ""SG_CSV0000000000000204.csv"" provides a record of total paid hours across different industries, including manufacturing, construction, services, and others, for the years 1990 through 2002."
SG_CSV0000000000001050.csv,The table SG_CSV0000000000001050.csv contains data on the yearly value added by the Live Performing Arts and Recorded Music industries from 2013 to 2018.
SG_CSV0000000000000583.csv,"The table SG_CSV0000000000000583.csv contains information on various tenders, including their tender numbers, descriptions, the awarding agencies, award dates, tender status details, the names of suppliers who won the tenders, and the awarded amounts."
SG_CSV0000000000000988.csv,"The table ""SG_CSV0000000000000988.csv"" contains monthly data from 2014 where each row records the number of vehicles registered in various categories, including Category A, Category B, Category C, Category C-ETS, Category D, Taxis, and vehicles exempted from Vehicle Quota System (VQS)."
SG_CSV0000000000001035.csv,"The table captures articles from The Malacca Weekly Chronicle and Mercantile Advertiser, detailing information such as newspaper title, issue identification, date of issue, edition, page information, unique article identifiers, article titles, and the first 50 words of the article text as published in January 1888, highlighting various local and international news, advertisements, and editorial content."
SG_CSV0000000000001042.csv,"The table titled ""SG_CSV0000000000001042.csv"" contains information about various entities, such as buildings, organizations, and individuals in specific locations or roles, identified by unique ids, descriptors, and categories within a taxonomy that includes geo-buildings, organizations, and people, along with detailed descriptions, and sometimes display names associated with these entities."
SG_CSV0000000000000238.csv,"The table ""SG_CSV0000000000000238.csv"" provides data on broadband usage percentages across different employment sizes (categorized as ""Below 10 employees,"" ""Between 10 to 199 employees,"" and ""200 or more employees"") from 2012 to 2016."
SG_CSV0000000000001311.csv,"The table ""SG_CSV0000000000001311.csv"" captures the annual total population growth rates from 1950 to 1974, while lacking data on resident population growth for the same years."
SG_CSV0000000000001949.csv,"The table ""SG_CSV0000000000001949.csv"" contains data for the year 2021 about different managerial occupations within establishments of varying sizes, highlighting the median monthly gross and basic wages for these positions across different age groups."
SG_CSV0000000000001666.csv,"The table provides the average school life expectancy, in years, for males and females over a period from 2000 to 2020, indicating the expected number of years a child is likely to spend in the educational system, disaggregated by gender and year."
SG_CSV0000000000000134.csv,"The table ""SG_CSV0000000000000134.csv"" contains information about various dance performances held in 2019, detailing aspects such as the title of the performance, the organizing company, the language of the performance, the nature of the event, start and end dates, venue details, a brief synopsis, and the rating decision for public viewing."
SG_CSV0000000000001683.csv,"The table SG_CSV0000000000001683.csv captures data on workforce dynamics from 1998 to 2010 across different industries, including manufacturing, construction, services, and others, detailing the total number of workers affected, those working reduced hours, and those on temporary layoffs annually."
SG_CSV0000000000000707.csv,"The table provides historical data from 1971 to 1983 on infant deaths and infant mortality rates in Singapore, categorized by different ethnic groups including Chinese, Malays, Indians, and Others."
SG_CSV0000000000001204.csv,"The table SG_CSV0000000000001204.csv presents the distribution, in percentage, of consumer purchases across different spending categories ranging from ""less than $100"" to ""$2000 or more"" for each year from 2006 to 2014."
SG_CSV0000000000001868.csv,"The table ""SG_CSV0000000000001868.csv"" provides a monthly record from July 2004 to February 2006 of the number of subscriptions in a telecommunications network, categorized by the type of network access technology (2G or 3G) and the type of plan (pre-paid, post-paid, or a combination of pre and post paid)."
SG_CSV0000000000001876.csv,"The table 'SG_CSV0000000000001876.csv' presents annual data for different population categories and natural increase figures in Singapore from 1950 to 1958, detailing specifically the total population and natural population increase while other specific categories such as resident, citizen, and permanent resident populations have missing data."
SG_CSV0000000000001418.csv,"The table ""SG_CSV0000000000001418.csv"" presents monthly data on the number of vessels and their corresponding gross tonnage from January 1995 to February 1999."
SG_CSV0000000000000159.csv,"The table ""SG_CSV0000000000000159.csv"" provides data on sick leave statistics for various industries in the year 2011, detailing the type of sick leave (hospitalisation leave or outpatient sick leave), and associated measures, including the average days per absentee and the average days per employee, across different sectors such as manufacturing, construction, and services."
SG_CSV0000000000000371.csv,"The table entitled ""SG_CSV0000000000000371.csv"" contains information on the death count for individuals from various marital statuses, age groups, and genders for the year 2019."
SG_CSV0000000000001338.csv,"The table ""SG_CSV0000000000001338.csv"" provides quarterly data from 2004 to 2006 on property price indices across various property types and localities in Singapore, detailing how the index fluctuates for all residential, landed, and non-landed properties both for the entire island and within specific regions such as the Core Central Region, the Rest of Central Region, and areas outside the Central Region."
SG_CSV0000000000000938.csv,"The table ""SG_CSV0000000000000938.csv"" records the detailed monthly collection and duties on various categories of customs and excise duties, including the Goods and Services Tax (GST), for January 2021, providing extensive data on the collection of duties from different types of goods like liquor (including subcategories like beer, brandy, whisky, etc.), tobacco, and petroleum, as well as the volume of duty-paid liquor releases in liters."
SG_CSV0000000000000396.csv,"The table ""SG_CSV0000000000000396.csv"" provides data on the proportion of charities based on their income size across different years, from 2009 to 2013, categorizing charities by income size brackets and indicating the percentage of charities that fall within each income bracket for each year."
SG_CSV0000000000000028.csv,"The table ""SG_CSV0000000000000028.csv"" catalogs various business entities and local companies registered with the Accounting and Corporate Regulatory Authority (ACRA) in Singapore, detailing information about each entity's unique entity number (UEN), name, type and status of the entity, including registration or incorporation details, primary and secondary Standard Industrial Classification (SSIC) codes with their descriptions, contact information such as address, level, unit number, and building name, postal code, and other operational details like the number of charges and officers associated with each entity."
SG_CSV0000000000000382.csv,"The table ""SG_CSV0000000000000382.csv"" provides data on historical dependency ratios from 1950 to 1966, detailing the ratio of residents aged under 15 and those aged 65 and above relative to the working-age population, with values appearing predominantly from 1957 onwards."
SG_CSV0000000000000361.csv,"The table ""SG_CSV0000000000000361.csv"" presents data on the number of various types of sport and recreation facilities such as Swimming Complexes, Sports Complexes, Indoor Stadiums, Training Halls, Sports Halls, and Town Gardens and Parks by financial year from 2008 to 2020, with the column ""no_of_units"" denoting the quantity of each facility type available in each respective year."
SG_CSV0000000000001916.csv,"The table provides age group-wise distribution of individuals based on whether they have minimum health protection or not, showcasing the percentage of those with no minimum protection compared to those with minimum protection across various age categories from 5-11 to 80+."
SG_CSV0000000000000812.csv,"The table ""SG_CSV0000000000000812.csv"" provides details about various childcare and educational centers, including their unique center codes, names, the dates their licenses were issued, and the duration of their licenses in months."
SG_CSV0000000000001041.csv,"The table ""SG_CSV0000000000001041.csv"" contains entries detailing various entities in Singapore, categorized into types such as geographical landmarks, organizations, and individuals, with columns providing a unique identifier (uid), a descriptor, a vocabulary indicating the type of entity, a detailed description, and a display name where applicable."
SG_CSV0000000000001107.csv,"The table ""SG_CSV0000000000001107.csv"" presents the number of graduates in various healthcare-related fields each year, from 2006 to 2014, categorized by graduate type such as Medical, Nursing, Allied Health Professionals, Dentistry, Oral Health Therapist, and Pharmacy."
SG_CSV0000000000000015.csv,"The table ""SG_CSV0000000000000015.csv"" provides data for the year 2019 on the distribution of students by gender enrolled in various part-time courses offered at the School of Applied Science and the School of Business, detailing the number of males and females in different course types, including diplomas, modular courses, and specialist diplomas with specific course names."
SG_CSV0000000000000962.csv,"The table SG_CSV0000000000000962.csv contains metadata for digital books, detailing information such as unique identifiers (uid), book titles, subjects, summaries, original and digital publishers (primarily the National Library Board), formats, languages, copyright statements, author names, publication years, resource URLs, and links to book covers and thumbnails, offering a comprehensive digital catalog for a collection predominantly published by the National Library Board."
SG_CSV0000000000001788.csv,"The table provides a year-by-year breakdown of tax cases categorized by financial year and tax type, including GST, Individual Income Tax, and Corporate Income Tax, detailing the corresponding number of cases and the arising tax and penalty amounts."
SG_CSV0000000000000996.csv,"The table ""SG_CSV0000000000000996.csv"" provides details about various articles published in the ""Indian Daily Mail"" newspaper, including metadata such as the issue date, edition, page number, and article ID, along with the titles and first 50 words of multiple articles published on different dates in February 1946."
SG_CSV0000000000000032.csv,"The table contains a list of registered business entities in Singapore, along with details such as their unique entity number (UEN), name, type, constitution, status, dates of registration and UEN issuance, address details, primary and secondary industry classifications (SSIC codes), and the number of officers and charges associated with each entity, as issued and maintained by the Accounting and Corporate Regulatory Authority (ACRA)."
SG_CSV0000000000001733.csv,"The table ""SG_CSV0000000000001733.csv"" provides data on the staff strength across different age groups within the civil service and statutory boards in 2010 and 2011, categorized by public service sector (Civil Service or Statutory Board) and executive level (Junior Executive or Senior Executive & above)."
SG_CSV0000000000000025.csv,"The table SG_CSV0000000000000025.csv provides data on student enrollment in various courses at different schools within the year 2022, detailing the type of course (all Full-Time), the specific course names, and the gender distribution of students, along with their respective counts for each course, across the School of Applied Science, School of Business, School of Informatics & IT, and School of Design."
SG_CSV0000000000000735.csv,"The table SG_CSV0000000000000735.csv captures the number of married couples from 1984 to 1988, categorizing them based on the education level of both brides and grooms, with columns specifying the year of marriage, the education level of brides ('level_1'), the education level of grooms ('level_2'), and the total number of such pairings ('value')."
SG_CSV0000000000001227.csv,"The table ""SG_CSV0000000000001227.csv"" provides data for the years 2013 and 2014, across different global regions, detailing the number of cases categorized by ""first,"" ""repeat,"" and ""not stated"" incidents within each country or region specified, with overarching totals for each year."
SG_CSV0000000000001909.csv,"The table ""SG_CSV0000000000001909.csv"" provides details about various car parks, including their names, codes, season parking hours, vehicle categories, ticket types, and the corresponding monthly rates for commercial and residential parking in different locations."
SG_CSV0000000000001104.csv,"The table ""SG_CSV0000000000001104.csv"" presents the annual count of establishments categorized under SSIC 49-53 for the total transport and storage sector in Singapore, spanning from the year 2000 to 2017, detailing the fluctuations and growth in the number of such establishments over the given years."
SG_CSV0000000000000719.csv,"The table ""SG_CSV0000000000000719.csv"" details the number of admissions categorized by education level from the year 2006 to 2013, providing annual figures for different educational backgrounds, including no education, primary, secondary, pre-university, vocational, and tertiary & above."
SG_CSV0000000000001699.csv,"The table SG_CSV0000000000001699.csv contains demographic data from 1957, detailing the distribution of both total male and female residents in various age groups, ranging from 0 to over 90 years, segmented into 5-year intervals and cumulative age categories, with corresponding population values."
SG_CSV0000000000001389.csv,"The table ""SG_CSV0000000000001389.csv"" contains data on the number of different types of vehicles registered in various categories for each quarter of 2016, including information on cars and station-wagons, taxis, motorcycles and scooters, goods and other vehicles, buses, and tax-exempted vehicles, providing a breakdown by private, company, tuition, rental, and specific vehicle classes within each category."
SG_CSV0000000000001445.csv,"The table titled 'SG_CSV0000000000001445.csv' provides a comprehensive list of academic courses offered at various schools within an educational institution in the year 2017, detailing the school name, specific course names, and their corresponding course codes."
SG_CSV0000000000000932.csv,"The table SG_CSV0000000000000932.csv provides monthly data from December 2013 to January 2018 on the number of consumer numbers, organisation accounts, and the total numbers checked in millions within a system, highlighting trends and fluctuations in these metrics over the given period."
SG_CSV0000000000000115.csv,"The table SG_CSV0000000000000115.csv contains data from 2006 to 2012 regarding numbers aggregated by different categories and types over a 5-year and 10-year span, providing a yearly breakdown for each category within those types and showing how the numbers vary across different time frames and categories."
SG_CSV0000000000001741.csv,"The table SG_CSV0000000000001741.csv presents annual clearance rate percentages from 2016 to 2021 across various justice-related categories such as Overall, Criminal Justice Division, Civil Justice Division, and Community Justice and Tribunals Division."
SG_CSV0000000000000676.csv,"The table ""SG_CSV0000000000000676.csv"" captures the annual import price index across various categories of goods in Singapore, including items such as food, beverages, crude materials excluding fuels, mineral fuels, chemicals, machinery, and miscellaneous manufactured articles, with data spanning from 1974 to 1979, detailing changes in the import prices for these specific categories."
SG_CSV0000000000000364.csv,"The table ""SG_CSV0000000000000364.csv"" records the annual number of inhalant abusers arrested in Singapore across three different age groups—Below 20, 20-29, and 30-39—from the year 2003 to 2021."
SG_CSV0000000000001303.csv,"The table ""SG_CSV0000000000001303.csv"" presents data on the number of persons arrested annually from 2011 to 2019 in various categories, such as total persons arrested, segregation by nationality (Singaporeans, Permanent Residents, Stateless, and Foreigners), age groups (above 21 years old, 21 years old and below, and youth aged 7 to 19 years), providing insights into trends and demographics of arrests within this period."
SG_CSV0000000000000513.csv,"The table SG_CSV0000000000000513.csv presents export revenue data by region for each year from 2007 to 2012, showing how different geographical areas contribute annually to the total export revenue."
SG_CSV0000000000001527.csv,"The table SG_CSV0000000000001527.csv provides a breakdown for the year 2015 of individuals or households categorized by occupation levels, indicating the types of dwellings they occupy (Total, HDB Dwellings, Condominiums and Other Apartments, Landed Properties, and Others) and recording values presumably representing counts or percentages associated with each category."
SG_CSV0000000000001298.csv,"The table presents data on the percentage of students achieving five O-Level passes across different races in Singapore from 1987 to 1996, categorized into Malay, Chinese, Indian, Others, and an overall average for each year."
SG_CSV0000000000001821.csv,"This table records the number of air passenger arrivals in various global regions, including South East Asia, North East Asia, South Asia, the Middle East, Oceania, Europe, North America, and Other Regions, for each month of the year 1961, although the actual passenger values are not provided."
SG_CSV0000000000000053.csv,"The table SG_CSV0000000000000053.csv contains detailed business registry data from ACRA, listing entity information such as unique entity numbers (UEN), business names, entity types, business constitution descriptions, statuses, registration and incorporation dates, addresses with associated details, primary and secondary SSIC codes with their descriptions, number of charges, and officers for various businesses, predominantly appearing to involve contractors, traders, and service providers, indicating their operational status and classification within Singapore."
SG_CSV0000000000001380.csv,The table describes the annual ridership numbers for MRT and buses in a specific location from the year 2004 to 2014.
SG_CSV0000000000001340.csv,"The table SG_CSV0000000000001340.csv records the quarterly sales data from 2004 to 2007, categorizing the number of units sold by different types of sales, including 'New Sale', 'Resale', and 'Sub Sale'."
SG_CSV0000000000000819.csv,"The table ""SG_CSV0000000000000819.csv"" contains information about companies in Singapore that hold tobacco licenses, detailing each company's application number, license number, company name, the validity period of the license, company address, and the types of tobacco products they handle such as cigarettes, cigars, bidis, and pipe tobacco."
SG_CSV0000000000000187.csv,"The table ""SG_CSV0000000000000187.csv"" presents data on recruitment and resignation rates across various industries and occupations in Singapore from 1998 to 2000, with columns detailing the year, industry category, occupation category, recruitment rate, and resignation rate for each data entry."
SG_CSV0000000000001162.csv,"The table ""SG_CSV0000000000001162.csv"" provides an annual overview of the counts of individuals working in various sectors, specifically the Public Sector, Private Sector, and those Not in Active Practice, between 2014 and 2021."
SG_CSV0000000000001350.csv,"The table ""SG_CSV0000000000001350.csv"" outlines the yearly distribution of new probation orders categorized by the length of the orders in months, from 2010 to 2018, detailing how many probation orders were initiated for each specified range of months in each year."
SG_CSV0000000000000065.csv,"The table provides the demographic distribution over different years (2008, 2013, and 2018) of Singapore's population across various ethnic groups (Chinese, Malay, Indian, Others, and All) by age groups (Below 15, 15-64, and 65 & above), expressed as percentages."
SG_CSV0000000000000828.csv,"The table ""SG_CSV0000000000000828.csv"" records details of construction and development projects including the date the project was issued, a unique top number, a project reference number, a description of the project, the architect responsible, the floor area (which is not specified in this instance), the cost (generally not specified here), and the number of residential units involved in each project."
SG_CSV0000000000001950.csv,"The table SG_CSV0000000000001950.csv presents data for the year 2021, showing various managerial job titles, their associated industries, and the monthly gross wage percentiles (75th, 50th, and 25th) along with monthly basic wage percentiles (75th, 50th, and 25th), providing insight into the wage distribution for different managerial roles."
SG_CSV0000000000001957.csv,"The table records media consumption patterns for different age groups in the year 2013, detailing various media activities like watching TV, listening to the radio, and reading books, with corresponding sample sizes and the mean hours spent on each activity."
SG_CSV0000000000001710.csv,"The table ""SG_CSV0000000000001710.csv"" provides an annual record from 2005 to 2017 of birth statistics, specifying the number of births to single parents and teenage mothers across four ethnic groups—Chinese, Malays, Indians, and Others—in a given region."
SG_CSV0000000000000559.csv,"The table ""SG_CSV0000000000000559.csv"" captures yearly enrolment data from 2013 to 2019 across various art-related courses, including Music, Visual Arts, English Literature, Arts Administration, and Others, showcasing fluctuations in student enrolment numbers for each course by year."
SG_CSV0000000000000209.csv,"The table ""SG_CSV0000000000000209.csv"" contains data on paid and overtime working hours across different industries and types of employment in Singapore from the years 1998 to 2002, detailing total paid hours, standard hours, overtime hours for all employees, and overtime hours specifically for employees who worked overtime, segmented by industry categories such as manufacturing, construction, services, and others, as well as employment types, including all employees, full-time, and part-time."
SG_CSV0000000000000277.csv,"The table SG_CSV0000000000000277.csv presents yearly data from 2010 to 2021 on the number of children in residential care, categorized into ""Child welfare"" and ""Child conflict with law,"" with counts reflecting the number of children in each category for each year."
SG_CSV0000000000000212.csv,"The table ""SG_CSV0000000000000212.csv"" provides data from 1998 to 2014 on employment statistics, detailing the nature of employment (full-time, part-time, or all), total paid hours, standard hours, overtime hours of all employees, and specific overtime hours for those who worked overtime."
SG_CSV0000000000000137.csv,"The table SG_CSV0000000000000137.csv provides yearly data from 2004 to 2021 on individual income assessments, detailing the number of individuals assessed, their total income, donations made, and the assessable income calculated for each year."
SG_CSV0000000000001063.csv,"The table SG_CSV0000000000001063.csv provides data for the years 2014 to 2016, detailing the distribution of active members across various regrossed balance groups, with each group categorized by a range or threshold of balance values and the corresponding number of active members in each category."
SG_CSV0000000000001848.csv,"The table named SG_CSV0000000000001848.csv provides a yearly record of Singapore's total foreign reserves from 1963 to 2012, detailing the reserves in terms of the Singapore Dollar (SGD) and US Dollar (USD) values, as well as components including special drawing rights, IMF reserve positions, and gold and foreign exchange holdings."
SG_CSV0000000000000521.csv,"The table ""SG_CSV0000000000000521.csv"" details the transit fare structure based on distance traveled, differentiating between various categories of passengers such as adults, senior citizens, students, workfare transport concession holders, and persons with disabilities, and provides respective fares for both card and cash payments over specific distance ranges."
SG_CSV0000000000000100.csv,"The table ""SG_CSV0000000000000100.csv"" provides an annual breakdown of the percentage contribution of various energy products, including petroleum products, natural gas, coal, and other sources, to the total energy supply from 2005 to 2017, highlighting trends such as the increasing reliance on natural gas and the declining use of coal and petroleum products over time."
SG_CSV0000000000000292.csv,"The table SG_CSV0000000000000292.csv records the annual number of various public transportation facilities—Bus Interchanges, Bus Terminals, Bus Stops, and Taxi Stands/Stops—in different years from 2002 to 2013, illustrating how these facilities' availability fluctuated over time."
SG_CSV0000000000001748.csv,"The table ""SG_CSV0000000000001748.csv"" provides an annual overview from 2009 to 2018 of different energy products, specifically focusing on crude oil, natural gas liquids, petroleum products, and natural gas, detailing their respective distillate types and their energy values expressed in kilo tonnes of oil equivalent (ktoe)."
SG_CSV0000000000001203.csv,"The table titled ""SG_CSV0000000000001203.csv"" presents data on the percentage of people in various age groups from different years, ranging from 2007 to 2016, and includes age groups such as ""less than 7,"" ""7 to 14 years,"" ""15 to 24 years,"" ""25 to 34 years,"" ""35 to 49 years,"" ""50 to 59 years,"" and ""60 and above."""
SG_CSV0000000000000789.csv,"The table records the number of food establishments categorized by grades ranging from A to D, along with a category for pending grading, for each year from 2010 to 2019."
SG_CSV0000000000000202.csv,"The table ""SG_CSV0000000000000202.csv"" displays data on the average vehicle speeds on expressways and arterial roads in an unspecified region over the years from 2004 to 2014, showing changes in traffic speed patterns over time."
SG_CSV0000000000001890.csv,"The table SG_CSV0000000000001890.csv lists trademark filings grouped by category (or class) for the years 2013 and 2014, including the total number of filings per class and their corresponding rank based on the number of filings."
SG_CSV0000000000001884.csv,"The table ""SG_CSV0000000000001884.csv"" presents data on the number of trade disputes between 2005 and 2013, categorized annually across various industries such as Manufacturing, Construction, Wholesale & Retail Trade, and Information & Communication, among others."
SG_CSV0000000000000957.csv,"The table provides information about the planned intake numbers of various diploma courses offered by different schools within an educational institution for the academic years 2016 and 2017, detailing the school name, its JAE (Joint Admissions Exercise) cluster, course code, and course name."
SG_CSV0000000000001424.csv,"The table SG_CSV0000000000001424.csv displays annual data from 2015 to 2021, illustrating the distribution of certain metrics for males and females over these years."
SG_CSV0000000000000689.csv,"The table SG_CSV0000000000000689.csv provides yearly income assessment data from 2007 to 2015, detailing various types of income including dividends, interest, rent, royalties, trade income, and other types with their respective amounts for each year."
SG_CSV0000000000000915.csv,"The table named SG_CSV0000000000000915.csv presents data on the number of students examined annually across various age groups, including ""Primary 1 and equivalent age groups,"" ""Primary 5 and equivalent age groups,"" ""Other educational levels,"" and ""Others,"" from the year 2009 to 2020."
SG_CSV0000000000000563.csv,"The table ""SG_CSV0000000000000563.csv"" contains data on the percentage distribution of residents by gender across different types of flats in Singapore over the years 2008, 2013, and 2018, providing insights into demographic trends in housing."
SG_CSV0000000000000030.csv,"The table ""SG_CSV0000000000000030.csv"" provides a detailed dataset of various entities registered with the Accounting and Corporate Regulatory Authority (ACRA) in Singapore, including their unique entity number (UEN), names, types, business constitutions, statuses, registration dates, addresses, the nature of their primary and secondary businesses (SSIC codes and descriptions), the number of officers, and address details like block, street, level, unit, building name, and postal code."
SG_CSV0000000000000546.csv,"The table ""SG_CSV0000000000000546.csv"" presents a time series of monthly total values, ranging from January 1985 through February 1989, where the 'month' column specifies the date, the 'level_1' column categorically indicates 'Total', and the 'value' column indicates numeric measurements associated with each month."
SG_CSV0000000000001332.csv,"The table ""SG_CSV0000000000001332.csv"" presents data on the number of school principals in Singapore, categorized by year, gender, school level (Primary, Secondary, Pre-University), and length of service in various time intervals, tracking the number of principals across these categories from 1996 and 1997."
SG_CSV0000000000000623.csv,"The table represents demographic statistics of current and future elderly populations for the years 2013 and 2018, broken down by sex and age groups, showing the percentage distribution within each demographic subset."
SG_CSV0000000000000357.csv,"The table ""SG_CSV0000000000000357.csv"" provides annual data from 2008 to 2020 on the number of units for different categories of commercial spaces in Singapore, including Shops and Eating Houses, Markets and Food Centres, Offices, and Kiosks."
SG_CSV0000000000001368.csv,"The table ""SG_CSV0000000000001368.csv"" presents data on the annual percentages of specific age and gender groups, particularly individuals aged 30-39 and 40-49, disaggregated by gender (Total, Males, Females) across the years 1990 to 1998."
SG_CSV0000000000000771.csv,"The table, SG_CSV0000000000000771.csv, provides detailed annual financial statistics concerning various sectors within the total transport and storage industry in Singapore, categorized by operating receipts, operating expenditure, operating surplus, and value added across different transportation supporting services as defined by SSIC 49-53 codes, for multiple years starting from 2000."
