query_table,candidate_table,query_column,candidate_column
csvData23741868.csv,csvData6656323.csv,Bust (inches),Bust (inches)
csvData19160061.csv,csvData28187702.csv,Ht,Ht
csvData26651945__6.csv,csvData29453038__19.csv,POS,POS
csvData13849494.csv,csvData10794614.csv,Bust (inches),Bust (inches)
csvData1357553.csv,csvData667946.csv,Wm Alpha,Wm Alpha
csvData10975009.csv,csvData10794614.csv,Bust (inches),Bust (inches)
csvData5296964.csv,csvData6140714.csv,Date,Date
csvData21794501.csv,csvData21277661.csv,Wm Alpha,Wm Alpha
csvData6466571.csv,csvData25172738.csv,Bust (inches),Bust (inches)
csvData24362981.csv,csvData24633092.csv,Hip (inches),Hip (inches)
csvData6081462.csv,csvData24103927.csv,Bust (inches),Bust (inches)
csvData8640870.csv,csvData15167884.csv,Wm Alpha,Wm Alpha
csvData525442.csv,csvData17085202.csv,Hip (inches),Hip (inches)
csvData22901543.csv,csvData24633092.csv,Bust (inches),Bust (inches)
csvData2254699.csv,csvData8160379.csv,Video (Mbps),Video (Mbps)
csvData12134321.csv,csvData8495372.csv,motif,motif
csvData28718713.csv,csvData14394799.csv,Score,Score
csvData2055974__0.csv,csvData7259418.csv,MP,MP
csvData15527475.csv,csvData25172738.csv,Wm Alpha,Wm Alpha
csvData20868409.csv,csvData6656323.csv,Wm Alpha,Wm Alpha
csvData21082675.csv,csvData22741505.csv,Bust (inches),Bust (inches)
csvData26604328__0.csv,csvData14013120.csv,Date,Date
csvData15883972.csv,csvData24633092.csv,Hip (inches),Hip (inches)
csvData18777494.csv,csvData24103927.csv,Hip (inches),Hip (inches)
csvData19499881.csv,csvData9236926.csv,Bust (inches),Bust (inches)
csvData8454231.csv,csvData17468353.csv,Bust (inches),Bust (inches)
csvData28718713.csv,csvData13918716.csv,Score,Score
csvData13434912__3.csv,csvData1962447.csv,Team,Team
csvData18777494.csv,csvData24633092.csv,Wm Alpha,Wm Alpha
csvData16213531.csv,csvData6018550.csv,POSTSEASON,POSTSEASON
csvData16948558.csv,csvData26054120.csv,Score,Score
csvData3763118.csv,csvData9684583.csv,Lg,Lg
csvData15475898.csv,csvData25530775.csv,Waist (inches),Waist (inches)
csvData13935868.csv,csvData6912537.csv,Source,Source
csvData18017401.csv,csvData14162433.csv,@Bat,@Bat
csvData11727091.csv,csvData23886383.csv,Video (Mbps),Video (Mbps)
csvData13362883.csv,csvData1434191.csv,Aspect Ratio,Aspect Ratio
csvData15060079.csv,csvData15060079.csv,HT,HT
csvData21029211.csv,csvData11758378.csv,Score,Score
csvData24139768.csv,csvData24139768.csv,Model,Model
csvData21797156.csv,csvData26534320.csv,Wind Direction,Wind Direction
csvData22858175.csv,csvData29511378.csv,POS,POS
csvData1492719.csv,csvData26878986.csv,Bust (inches),Bust (inches)
csvData27328520.csv,csvData27540931.csv,Date,Date
csvData16400549.csv,csvData20142331.csv,PMT PID,PMT PID
csvData5296964.csv,csvData5296964.csv,Score,Score
csvData21499778.csv,csvData561761.csv,Wm Alpha,Wm Alpha
csvData18894032.csv,csvData9092091.csv,Size,Size
csvData8640870.csv,csvData24103927.csv,Bust (inches),Bust (inches)
csvData23832742.csv,csvData4751708.csv,docs,docs
csvData12189181.csv,csvData9236926.csv,Bust (inches),Bust (inches)
csvData15267153.csv,csvData15455356.csv,Bust (inches),Bust (inches)
csvData1515375.csv,csvData25889880.csv,Date,Date
csvData29547336.csv,csvData28410322.csv,Bust (inches),Bust (inches)
csvData29274791.csv,csvData29274791.csv,Inn,Inn
csvData21141309.csv,csvData25172738.csv,Wm Alpha,Wm Alpha
csvData14585645.csv,csvData26355342.csv,Score,Score
csvData1641204.csv,csvData25172738.csv,Waist (inches),Waist (inches)
csvData13362883.csv,csvData22379857.csv,Aspect Ratio,Aspect Ratio
csvData24139768.csv,csvData5280409.csv,Vendor,Vendor
csvData6366148.csv,csvData4632012.csv,Name,Name
csvData19212974.csv,csvData561761.csv,Wm Alpha,Wm Alpha
csvData27487423.csv,csvData27487423.csv,Market Cap (Mil),Market Cap (Mil)
csvData12134321.csv,csvData17064817.csv,Total,Total
csvData9761878.csv,csvData2436744.csv,Score,Score
csvData23832742.csv,csvData9444144.csv,backend,backend
csvData16739900.csv,csvData24633092.csv,Hip (inches),Hip (inches)
csvData4183710.csv,csvData17571179.csv,Conditions,Conditions
csvData18493412.csv,csvData26878986.csv,Bust (inches),Bust (inches)
csvData29230622__18.csv,csvData19621512__3.csv,TEAM,TEAM
csvData10786096.csv,csvData15814512.csv,Bust (inches),Bust (inches)
csvData10951717.csv,csvData17085202.csv,Hip (inches),Hip (inches)
csvData8114058.csv,csvData12617277.csv,Appearance,Appearance
csvData2081510.csv,csvData28204356.csv,Bust (inches),Bust (inches)
csvData11908991.csv,csvData9236926.csv,Bust (inches),Bust (inches)
csvData14191343.csv,csvData17358251.csv,Match,Match
csvData6560108.csv,csvData15455356.csv,Waist (inches),Waist (inches)
csvData4955320.csv,csvData7494841.csv,Score Before,Score Before
csvData18519094.csv,csvData21809252.csv,Pos,Pos
csvData23832742.csv,csvData23832742.csv,scheme,scheme
csvData12682098.csv,csvData24633092.csv,Wm Alpha,Wm Alpha
csvData6081462.csv,csvData8927702.csv,Wm Alpha,Wm Alpha
csvData12591019.csv,csvData7040265.csv,Dist,Dist
csvData22604517.csv,csvData5026105.csv,Score,Score
csvData24757334.csv,csvData10205929.csv,Waist (inches),Waist (inches)
csvData21794501.csv,csvData24562231.csv,Wm Alpha,Wm Alpha
csvData21794501.csv,csvData28410322.csv,Bust (inches),Bust (inches)
csvData14999018.csv,csvData19149111.csv,Wm Alpha,Wm Alpha
csvData23832742.csv,csvData24768045.csv,Version,Version
csvData11416498.csv,csvData10806035.csv,Opponent,Opponent
csvData19811491.csv,csvData21172288.csv,Model,Model
csvData3020988.csv,csvData3483528.csv,Opponent,Opponent
csvData18409343.csv,csvData2075259.csv,Ticker,Ticker
csvData27142907.csv,csvData25001233.csv,Waist (inches),Waist (inches)
csvData15897690.csv,csvData9236926.csv,Bust (inches),Bust (inches)
csvData22858175.csv,csvData25119367.csv,POS,POS
csvData24107140.csv,csvData14026522.csv,Bust (inches),Bust (inches)
csvData23245441.csv,csvData9236926.csv,Wm Alpha,Wm Alpha
csvData3667414.csv,csvData15284229.csv,Dates,Dates
csvData17907278.csv,csvData22730768.csv,Opponent,Opponent
csvData783968.csv,csvData23602464.csv,SP,SP
csvData24757334.csv,csvData561761.csv,Bust (inches),Bust (inches)
csvData20647879.csv,csvData14779617.csv,Season,Season
csvData7769963.csv,csvData8754544.csv,Date,Date
csvData4169242.csv,csvData6885872.csv,Dates,Dates
csvData19238849.csv,csvData28284538.csv,Opposition,Opposition
csvData1319433.csv,csvData561761.csv,Waist (inches),Waist (inches)
csvData4183710.csv,csvData26480421.csv,Visibility,Visibility
csvData4293091.csv,csvData8885354.csv,SEASON,SEASON
csvData9198663.csv,csvData16392192.csv,Bust (inches),Bust (inches)
csvData28219100__3.csv,csvData13726780.csv,MP,MP
csvData17145243.csv,csvData21277661.csv,Hip (inches),Hip (inches)
csvData23722712.csv,csvData28463272.csv,ROM 1,ROM 1
csvData6662352.csv,csvData24633092.csv,Bust (inches),Bust (inches)
csvData6059428.csv,csvData29265536.csv,Hip (inches),Hip (inches)
csvData4974329.csv,csvData22741505.csv,Bust (inches),Bust (inches)
csvData25428592.csv,csvData26878986.csv,Bust (inches),Bust (inches)
csvData18929791.csv,csvData7426995.csv,Bust (inches),Bust (inches)
csvData11493545.csv,csvData28365866.csv,Phase,Phase
csvData22343857.csv,csvData25001233.csv,Waist (inches),Waist (inches)
csvData20467240.csv,csvData10794614.csv,Bust (inches),Bust (inches)
csvData11247855.csv,csvData27993308.csv,RoB,RoB
csvData18989479.csv,csvData14140210.csv,Bust (inches),Bust (inches)
csvData18369929.csv,csvData6863752.csv,Buy/Sell,Buy/Sell
csvData27415488.csv,csvData561761.csv,Hip (inches),Hip (inches)
csvData22343857.csv,csvData16942445.csv,Bust (inches),Bust (inches)
csvData19999867.csv,csvData17468353.csv,Bust (inches),Bust (inches)
csvData2295455.csv,csvData9236926.csv,Wm Alpha,Wm Alpha
csvData6945228.csv,csvData9140035.csv,Total,Total
csvData4332943.csv,csvData16971057.csv,PKG/A,PKG/A
csvData26024936.csv,csvData24103927.csv,Bust (inches),Bust (inches)
csvData10051410.csv,csvData22294062.csv,Bust (inches),Bust (inches)
csvData728511.csv,csvData22294062.csv,Bust (inches),Bust (inches)
csvData4639650.csv,csvData22741505.csv,Bust (inches),Bust (inches)
csvData6945228.csv,csvData5699555.csv,Total,Total
csvData18419071.csv,csvData6787416.csv,Phase,Phase
csvData4183710.csv,csvData4183710.csv,Pressure,Pressure
csvData11632972.csv,csvData18283730.csv,Market Cap (Mil),Market Cap (Mil)
csvData12424505.csv,csvData8927702.csv,Bust (inches),Bust (inches)
csvData8454231.csv,csvData29265536.csv,Hip (inches),Hip (inches)
csvData12732689.csv,csvData24633092.csv,Hip (inches),Hip (inches)
csvData26720493.csv,csvData26720493.csv,C210 M1 TRC #3 (DAS+FC SAN),C210 M1 TRC #3 (DAS+FC SAN)
csvData19212974.csv,csvData9236926.csv,Hip (inches),Hip (inches)
csvData11486385.csv,csvData8342606.csv,Activity,Activity
csvData27328520.csv,csvData13058856.csv,Date,Date
csvData9079863__1.csv,csvData23141915.csv,Tm,Tm
csvData21684228.csv,csvData9830565.csv,Res,Res
csvData710818.csv,csvData5196218.csv,Name,Name
csvData301609.csv,csvData24562231.csv,Bust (inches),Bust (inches)
csvData21188553.csv,csvData25172738.csv,Bust (inches),Bust (inches)
csvData25166301.csv,csvData16081596.csv,Player,Player
csvData10780753.csv,csvData9579341.csv,Games,Games
csvData28831003.csv,csvData23195006.csv,Market Cap (Mil),Market Cap (Mil)
csvData21804923.csv,csvData9682421.csv,Bust (inches),Bust (inches)
csvData21797156.csv,csvData4854985.csv,Humidity,Humidity
csvData16616357.csv,csvData4705085.csv,Date,Date
csvData2393836.csv,csvData7278610.csv,U.S.,U.S.
csvData12838504.csv,csvData7426995.csv,Bust (inches),Bust (inches)
csvData11367473.csv,csvData204453.csv,Score,Score
csvData6662352.csv,csvData9236926.csv,Wm Alpha,Wm Alpha
csvData25492117.csv,csvData26754213.csv,Opponent,Opponent
csvData920668.csv,csvData27261639.csv,Bust (inches),Bust (inches)
csvData29100934.csv,csvData7070918.csv,Hip (inches),Hip (inches)
csvData20967043__4.csv,csvData26522418.csv,Date,Date
csvData16601060.csv,csvData21144810.csv,PrD,PrD
csvData6059428.csv,csvData26878986.csv,Bust (inches),Bust (inches)
csvData21284537.csv,csvData7426995.csv,Bust (inches),Bust (inches)
csvData2055974__0.csv,csvData2055974__0.csv,MP,MP
csvData2075259.csv,csvData28466899.csv,Financial Strength,Financial Strength
csvData28837690.csv,csvData10205929.csv,Waist (inches),Waist (inches)
csvData8495372.csv,csvData7005858.csv,reports,reports
csvData828014.csv,csvData28452727.csv,Bust (inches),Bust (inches)
csvData24757334.csv,csvData25530775.csv,Waist (inches),Waist (inches)
csvData14225400.csv,csvData9572073.csv,Player,Player
csvData3168853.csv,csvData8104420.csv,Wm Alpha,Wm Alpha
csvData23741868.csv,csvData28452727.csv,Bust (inches),Bust (inches)
csvData27022341.csv,csvData24106948.csv,FT,FT
csvData15176997.csv,csvData9012246.csv,Opp,Opp
csvData8931705.csv,csvData24633092.csv,Bust (inches),Bust (inches)
csvData23445203.csv,csvData4035660.csv,Score,Score
csvData24228399.csv,csvData11514419.csv,Date,Date
csvData28675422__8.csv,csvData19635852.csv,Opp,Opp
csvData2285399__17.csv,csvData6027794.csv,NAME,NAME
csvData25895736.csv,csvData561761.csv,Wm Alpha,Wm Alpha
csvData5238094.csv,csvData17468353.csv,Wm Alpha,Wm Alpha
csvData26570457.csv,csvData5890602.csv,High Level,High Level
csvData10364341.csv,csvData561761.csv,Wm Alpha,Wm Alpha
csvData4051255.csv,csvData9236926.csv,Wm Alpha,Wm Alpha
csvData28837690.csv,csvData561761.csv,Bust (inches),Bust (inches)
csvData1181142.csv,csvData3622137.csv,Height w/shoes,Height w/shoes
csvData22177077.csv,csvData24633092.csv,Bust (inches),Bust (inches)
csvData14984034.csv,csvData22706480.csv,POSTSEASON,POSTSEASON
csvData26620871.csv,csvData26878986.csv,Bust (inches),Bust (inches)
csvData27022341.csv,csvData3420246.csv,FG,FG
csvData14191343.csv,csvData17358251.csv,Date,Date
csvData2254699.csv,csvData21504445.csv,Video (Mbps),Video (Mbps)
csvData28140294.csv,csvData20897505.csv,Op,Op
csvData12651916.csv,csvData25321210.csv,Bust (inches),Bust (inches)
csvData21416056.csv,csvData12350131.csv,Shares,Shares
csvData18562133__2.csv,csvData9739809__18.csv,POS,POS
csvData13902854.csv,csvData20590930.csv,Bust (inches),Bust (inches)
csvData28497002.csv,csvData14140210.csv,Bust (inches),Bust (inches)
csvData8167340.csv,csvData25001233.csv,Waist (inches),Waist (inches)
csvData25450714__2.csv,csvData25450714__0.csv,POS,POS
csvData23245441.csv,csvData6656323.csv,Wm Alpha,Wm Alpha
csvData5501984.csv,csvData21277661.csv,Hip (inches),Hip (inches)
csvData6197002.csv,csvData8438423.csv,Ticker,Ticker
csvData28449056.csv,csvData27668169.csv,Owner,Owner
csvData21311975.csv,csvData22172528.csv,Bust (inches),Bust (inches)
csvData8167340.csv,csvData16942445.csv,Bust (inches),Bust (inches)
csvData12025579.csv,csvData13637399.csv,Wm Alpha,Wm Alpha
csvData3158509.csv,csvData17468353.csv,Wm Alpha,Wm Alpha
csvData21141309.csv,csvData20590930.csv,Bust (inches),Bust (inches)
csvData3667414.csv,csvData20932388.csv,Activity,Activity
csvData8495372.csv,csvData5140218.csv,motif,motif
csvData23195006.csv,csvData8497240.csv,Financial Strength,Financial Strength
csvData29417681.csv,csvData14919479.csv,Open Quarters,Open Quarters
csvData14569287.csv,csvData14112335.csv,Team,Team
csvData22643836.csv,csvData18554320.csv,Class,Class
csvData4616117.csv,csvData11567070.csv,Bust (inches),Bust (inches)
csvData29547336.csv,csvData26878986.csv,Bust (inches),Bust (inches)
csvData23219010.csv,csvData26193007.csv,Club,Club
csvData12665768.csv,csvData10978124.csv,Pressure,Pressure
csvData19160061.csv,csvData15218442.csv,Pos,Pos
csvData1335254.csv,csvData24201610.csv,Date,Date
csvData25851073.csv,csvData21277661.csv,Bust (inches),Bust (inches)
csvData26491935.csv,csvData25172738.csv,Wm Alpha,Wm Alpha
csvData11217568.csv,csvData6237551.csv,Super I/O,Super I/O
csvData29466178.csv,csvData11482863.csv,Class,Class
csvData1560653.csv,csvData8927702.csv,Bust (inches),Bust (inches)
csvData25492117.csv,csvData573914.csv,Opponent,Opponent
csvData8497240.csv,csvData16717252.csv,Ticker,Ticker
csvData10786096.csv,csvData22294062.csv,Bust (inches),Bust (inches)
csvData7829518.csv,csvData25981693.csv,Age,Age
csvData25417922__4.csv,csvData1565950.csv,Tm,Tm
csvData25267683.csv,csvData3792639.csv,Market Cap (Mil),Market Cap (Mil)
csvData27989328.csv,csvData24103927.csv,Wm Alpha,Wm Alpha
csvData2295455.csv,csvData6656323.csv,Wm Alpha,Wm Alpha
csvData26024936.csv,csvData11552440.csv,Hip (inches),Hip (inches)
csvData21794501.csv,csvData561761.csv,Wm Alpha,Wm Alpha
csvData2230362.csv,csvData7426995.csv,Bust (inches),Bust (inches)
csvData18518803.csv,csvData11486385.csv,Activity,Activity
csvData5643182.csv,csvData15067049.csv,Bust (inches),Bust (inches)
csvData9887957.csv,csvData22172528.csv,Bust (inches),Bust (inches)
csvData8286229.csv,csvData8286229.csv,Regiment,Regiment
csvData7184080.csv,csvData6325589.csv,Pos,Pos
csvData18409343.csv,csvData26748754.csv,Financial Strength,Financial Strength
csvData21794501.csv,csvData26878986.csv,Bust (inches),Bust (inches)
csvData2075259.csv,csvData9258290.csv,Ticker,Ticker
csvData19290873.csv,csvData14057327.csv,SEX,SEX
csvData21478615.csv,csvData25172738.csv,Bust (inches),Bust (inches)
csvData24139984.csv,csvData780228.csv,Shares,Shares
csvData10364341.csv,csvData11567070.csv,Bust (inches),Bust (inches)
csvData11217568.csv,csvData22489347.csv,Socket,Socket
csvData1641204.csv,csvData26878986.csv,Bust (inches),Bust (inches)
csvData8830922.csv,csvData8830922.csv,POSTSEASON,POSTSEASON
csvData11387111__4.csv,csvData11387111__3.csv,Date,Date
csvData14849461.csv,csvData12905185.csv,Season,Season
csvData4373697.csv,csvData8657071.csv,Score,Score
csvData301609.csv,csvData6656323.csv,Bust (inches),Bust (inches)
csvData25952822.csv,csvData10794614.csv,Bust (inches),Bust (inches)
csvData18221596.csv,csvData9491191.csv,Date,Date
csvData11387111__4.csv,csvData5416457.csv,Date,Date
csvData17921577.csv,csvData25172738.csv,Hip (inches),Hip (inches)
csvData21797156.csv,csvData26534320.csv,Dewpoint,Dewpoint
csvData22343886.csv,csvData15167884.csv,Wm Alpha,Wm Alpha
csvData15062376.csv,csvData15062376.csv,Score,Score
csvData27222634.csv,csvData7070918.csv,Hip (inches),Hip (inches)
csvData4751708.csv,csvData6945228.csv,reports,reports
csvData525442.csv,csvData17300840.csv,Hip (inches),Hip (inches)
csvData6662352.csv,csvData6656323.csv,Wm Alpha,Wm Alpha
csvData647397.csv,csvData25172738.csv,Wm Alpha,Wm Alpha
csvData9446314.csv,csvData26581673.csv,Pitcher,Pitcher
csvData4460__3.csv,csvData397377.csv,MP,MP
csvData27142907.csv,csvData561761.csv,Hip (inches),Hip (inches)
csvData1259835.csv,csvData1302635.csv,Score,Score
csvData23534924.csv,csvData28301496.csv,Waist (inches),Waist (inches)
csvData10780753.csv,csvData6563193.csv,Games,Games
csvData16298308.csv,csvData3084613.csv,Team Name,Team Name
csvData11166662.csv,csvData20763886.csv,Ht,Ht
csvData19621512__15.csv,csvData23904874.csv,TEAM,TEAM
csvData25492117.csv,csvData22281699.csv,Date,Date
csvData3792639.csv,csvData5650870.csv,Financial Strength,Financial Strength
csvData25321210.csv,csvData9682421.csv,Wm Alpha,Wm Alpha
csvData8114058.csv,csvData8114058.csv,Appearance,Appearance
csvData12455059.csv,csvData914042.csv,Unit,Unit
csvData8363781.csv,csvData7426995.csv,Bust (inches),Bust (inches)
csvData5528326__0.csv,csvData5528326.csv,Opp,Opp
csvData21827975.csv,csvData739729.csv,SEASON,SEASON
csvData653743.csv,csvData14140210.csv,Bust (inches),Bust (inches)
csvData14892669.csv,csvData10205929.csv,Waist (inches),Waist (inches)
csvData251906.csv,csvData14877324.csv,Match,Match
csvData8936481.csv,csvData28495872.csv,Date,Date
csvData5162336.csv,csvData25172738.csv,Hip (inches),Hip (inches)
csvData857035.csv,csvData14340750.csv,Dates,Dates
csvData1083326.csv,csvData24103927.csv,Waist (inches),Waist (inches)
csvData27750762.csv,csvData561761.csv,Hip (inches),Hip (inches)
csvData27958626.csv,csvData15455356.csv,Bust (inches),Bust (inches)
csvData14569287.csv,csvData12136897.csv,#,#
csvData6563809.csv,csvData7028287.csv,Demographic characteristics,Demographic characteristics
csvData22361593.csv,csvData26129189.csv,LEAGUE,LEAGUE
csvData10289113.csv,csvData24318565.csv,Score Before,Score Before
csvData17744189.csv,csvData6656323.csv,Bust (inches),Bust (inches)
csvData17169701.csv,csvData9236926.csv,Wm Alpha,Wm Alpha
csvData7017590.csv,csvData7017590.csv,Opponent,Opponent
csvData4959443.csv,csvData24562231.csv,Bust (inches),Bust (inches)
csvData24842226.csv,csvData3266620.csv,Hip (inches),Hip (inches)
csvData6718043.csv,csvData10019054.csv,Pos,Pos
csvData23968557.csv,csvData17950677.csv,Opponent,Opponent
csvData8392825.csv,csvData18419071.csv,Unit,Unit
csvData11170774.csv,csvData17468353.csv,Bust (inches),Bust (inches)
csvData21478615.csv,csvData4814286.csv,Hip (inches),Hip (inches)
csvData4183710.csv,csvData4306154.csv,Wind Speed,Wind Speed
csvData7813872.csv,csvData10504053.csv,LEAGUE,LEAGUE
csvData23229213.csv,csvData3981935.csv,Player,Player
csvData14585645.csv,csvData1969534.csv,Score,Score
csvData7917252.csv,csvData9223581.csv,Temp.,Temp.
csvData25166301.csv,csvData5161843.csv,Opp,Opp
csvData14478786.csv,csvData11885747.csv,Score Before,Score Before
csvData5501984.csv,csvData25001233.csv,Waist (inches),Waist (inches)
csvData18362365.csv,csvData22319893.csv,Bust (inches),Bust (inches)
csvData5072572.csv,csvData18270942.csv,Games,Games
csvData21339573.csv,csvData10671971.csv,Regiment,Regiment
csvData3228294.csv,csvData27261639.csv,Bust (inches),Bust (inches)
csvData54729.csv,csvData24103927.csv,Waist (inches),Waist (inches)
csvData22602327.csv,csvData2677057.csv,Appear,Appear
csvData1786628__8.csv,csvData29549515.csv,Opp,Opp
csvData29417681.csv,csvData15748525.csv,Standing,Standing
csvData21311975.csv,csvData27261639.csv,Bust (inches),Bust (inches)
csvData12665768.csv,csvData12137683.csv,Pressure,Pressure
csvData19811491.csv,csvData3416647.csv,Fuel System,Fuel System
csvData28193349__13.csv,csvData2590167__2.csv,POS,POS
csvData920668.csv,csvData8325043.csv,Hip (inches),Hip (inches)
csvData1969534.csv,csvData24317279.csv,Score,Score
csvData17907278.csv,csvData27295601.csv,Date,Date
csvData15060079.csv,csvData26108414.csv,HT,HT
csvData3003680.csv,csvData25381749.csv,Unit,Unit
csvData13224693.csv,csvData9236926.csv,Bust (inches),Bust (inches)
csvData28350056.csv,csvData19452918.csv,Dist,Dist
csvData1619291.csv,csvData25637932.csv,Date,Date
csvData18344823.csv,csvData25943794.csv,Opponent,Opponent
csvData23229213.csv,csvData27769512.csv,Pos,Pos
csvData6765420.csv,csvData1520531.csv,Waist (inches),Waist (inches)
csvData21895219.csv,csvData26878986.csv,Bust (inches),Bust (inches)
csvData7405969.csv,csvData287862.csv,Pos,Pos
csvData21376897.csv,csvData16628503.csv,Conditions,Conditions
csvData21608350.csv,csvData2418058.csv,Score,Score
csvData9462754.csv,csvData7829130.csv,Match,Match
csvData6630597.csv,csvData15693177.csv,Score,Score
csvData8736746.csv,csvData24103927.csv,Wm Alpha,Wm Alpha
csvData16739900.csv,csvData15455356.csv,Wm Alpha,Wm Alpha
csvData28193349__8.csv,csvData28193349.csv,POS,POS
csvData18493412.csv,csvData16392192.csv,Bust (inches),Bust (inches)
csvData23219010.csv,csvData4669221.csv,Club,Club
csvData28140294.csv,csvData2822305.csv,Op,Op
csvData9887957.csv,csvData25172738.csv,Wm Alpha,Wm Alpha
csvData828014.csv,csvData16942445.csv,Bust (inches),Bust (inches)
csvData2897623.csv,csvData4296849.csv,Date,Date
csvData14892669.csv,csvData24103927.csv,Wm Alpha,Wm Alpha
csvData18327923.csv,csvData23607225.csv,Waist (inches),Waist (inches)
csvData3792639.csv,csvData3792639.csv,Market Cap (Mil),Market Cap (Mil)
csvData19687925.csv,csvData7606172.csv,Market Cap (Mil),Market Cap (Mil)
csvData25417922__3.csv,csvData25417922.csv,MP,MP
csvData28864731__0.csv,csvData26522418.csv,Opp,Opp
csvData4332943.csv,csvData18949056.csv,PKG/A,PKG/A
csvData5544321.csv,csvData10810091.csv,Date,Date
csvData12134321.csv,csvData15032906.csv,backend,backend
csvData17921577.csv,csvData15455356.csv,Hip (inches),Hip (inches)
csvData7250901.csv,csvData7250901.csv,POS,POS
csvData12567617.csv,csvData28301496.csv,Waist (inches),Waist (inches)
csvData5162336.csv,csvData14140210.csv,Bust (inches),Bust (inches)
csvData9887957.csv,csvData27261639.csv,Bust (inches),Bust (inches)
csvData6250506.csv,csvData19968631.csv,Phase,Phase
csvData12906779__2.csv,csvData19621512__17.csv,TEAM,TEAM
csvData22670132.csv,csvData22520094.csv,Committed,Committed
csvData1520119.csv,csvData10110476.csv,Comp,Comp
csvData25166301.csv,csvData19481163.csv,Team,Team
csvData15475898.csv,csvData8927702.csv,Bust (inches),Bust (inches)
csvData21277661.csv,csvData24562231.csv,Wm Alpha,Wm Alpha
csvData7894692.csv,csvData18577641.csv,Away,Away
csvData14892669.csv,csvData25530775.csv,Waist (inches),Waist (inches)
csvData12651916.csv,csvData28204356.csv,Bust (inches),Bust (inches)
csvData24362981.csv,csvData10794614.csv,Bust (inches),Bust (inches)
csvData12840642.csv,csvData26070017.csv,Score,Score
csvData2239090.csv,csvData9236926.csv,Hip (inches),Hip (inches)
csvData4460__3.csv,csvData22424907.csv,MP,MP
csvData4373697.csv,csvData595523.csv,Score,Score
csvData8104420.csv,csvData21277661.csv,Bust (inches),Bust (inches)
csvData11658691.csv,csvData16392192.csv,Bust (inches),Bust (inches)
csvData568308.csv,csvData26878986.csv,Bust (inches),Bust (inches)
csvData11217568.csv,csvData26647593.csv,CPU,CPU
csvData22777345.csv,csvData12559417.csv,Player,Player
csvData18299563.csv,csvData25172738.csv,Hip (inches),Hip (inches)
csvData6916455.csv,csvData7422317.csv,Xtra,Xtra
csvData11632972.csv,csvData2572970.csv,Financial Strength,Financial Strength
csvData11166662.csv,csvData21161154.csv,Pos,Pos
csvData5238094.csv,csvData17757648.csv,Wm Alpha,Wm Alpha
csvData26775988.csv,csvData24103927.csv,Bust (inches),Bust (inches)
csvData25140563.csv,csvData23578364.csv,Profitability Rank,Profitability Rank
csvData21821213.csv,csvData24945402.csv,Score,Score
csvData12520151.csv,csvData23115272.csv,Min-Max Credits,Min-Max Credits
csvData23553481.csv,csvData21277661.csv,Wm Alpha,Wm Alpha
csvData4224930.csv,csvData13637399.csv,Wm Alpha,Wm Alpha
csvData5595099.csv,csvData7426995.csv,Bust (inches),Bust (inches)
csvData23471232.csv,csvData25321210.csv,Bust (inches),Bust (inches)
csvData7441893.csv,csvData25972561.csv,Course Title,Course Title
csvData29417681.csv,csvData18933172.csv,Open Quarters,Open Quarters
csvData23219010.csv,csvData23219010.csv,PKG/A,PKG/A
csvData21029211.csv,csvData12862690.csv,Score,Score
csvData16127186.csv,csvData9541979.csv,Phase,Phase
csvData25428592.csv,csvData16392192.csv,Bust (inches),Bust (inches)
csvData13224693.csv,csvData23607225.csv,Waist (inches),Waist (inches)
csvData21446323.csv,csvData20306065.csv,Date,Date
csvData5162336.csv,csvData15455356.csv,Hip (inches),Hip (inches)
csvData8712109.csv,csvData103938.csv,Name,Name
csvData2055974__0.csv,csvData25322806__0.csv,MP,MP
csvData8145807.csv,csvData25360078.csv,min,min
csvData20467240.csv,csvData14140210.csv,Wm Alpha,Wm Alpha
csvData4643292__2.csv,csvData25290652.csv,Tm,Tm
csvData10951717.csv,csvData27261639.csv,Bust (inches),Bust (inches)
csvData12665768.csv,csvData22866086.csv,Pressure,Pressure
csvData10975009.csv,csvData4814286.csv,Hip (inches),Hip (inches)
csvData10911563.csv,csvData13637399.csv,Wm Alpha,Wm Alpha
csvData9482547.csv,csvData561761.csv,Hip (inches),Hip (inches)
csvData301609.csv,csvData28452727.csv,Bust (inches),Bust (inches)
csvData4959443.csv,csvData6656323.csv,Bust (inches),Bust (inches)
csvData27857604.csv,csvData15167884.csv,Wm Alpha,Wm Alpha
csvData17169701.csv,csvData6656323.csv,Wm Alpha,Wm Alpha
csvData26926545__3.csv,csvData22907346.csv,Opp,Opp
csvData6732013.csv,csvData8927702.csv,Bust (inches),Bust (inches)
csvData13938970__3.csv,csvData12709080.csv,MP,MP
csvData1744478__2.csv,csvData28994623.csv,Tm,Tm
csvData6796853.csv,csvData24633092.csv,Wm Alpha,Wm Alpha
csvData15666657.csv,csvData15455356.csv,Waist (inches),Waist (inches)
csvData8998474.csv,csvData21490041.csv,SEASON,SEASON
csvData3175677.csv,csvData5622244.csv,Date,Date
csvData21581423.csv,csvData25172738.csv,Bust (inches),Bust (inches)
csvData3175677.csv,csvData2824657.csv,Date,Date
csvData5501984.csv,csvData26205791.csv,Bust (inches),Bust (inches)
