LEFT_TABLE,LEFT_COLUMN,LEFT_DESCRIPTION,RIGHT_TABLE,RIGHT_COLUMN,RIGHT_DESCRIPTION
SG_CSV0000000000000925.csv,ban_occupation_status6,"The ""rankmostimptchild_new_1"" column represents the primary ranking or prioritization assigned by respondents regarding the most important characteristic or quality they consider for their child.",SG_CSV0000000000001714.csv,rankmostimptchild_new_1,"The 'ban_occupation_status6' column indicates whether respondents belong to a specific occupational status category, potentially part of a series detailing varying professional conditions or classifications."
SG_CSV0000000000000925.csv,ban_occupation_status6,"The 'rankmostimptchild_new_3' column represents the third most important factor or attribute considered by the respondent regarding their children's development or priorities, as ranked by the individual.",SG_CSV0000000000001714.csv,rankmostimptchild_new_3,"The 'ban_occupation_status6' column indicates whether respondents belong to a specific occupational status category, potentially part of a series detailing varying professional conditions or classifications."
SG_CSV0000000000000925.csv,ban_occupation_status6,"The ""livinginsg_4_slice"" column indicates whether the respondents have been living in Singapore for a certain undefined period or condition, as suggested by the pattern of data, potentially categorized or divided into specific segments or slices.",SG_CSV0000000000001714.csv,livinginsg_4_slice,"The 'ban_occupation_status6' column indicates whether respondents belong to a specific occupational status category, potentially part of a series detailing varying professional conditions or classifications."
SG_CSV0000000000000925.csv,ban_occupation_status6,"The target column ""sliderliberty_1_slice"" contains data that likely represents a respondent's self-assessed rating or opinion related to liberty or personal freedom, collected through a sliding scale input method.",SG_CSV0000000000001714.csv,sliderliberty_1_slice,"The 'ban_occupation_status6' column indicates whether respondents belong to a specific occupational status category, potentially part of a series detailing varying professional conditions or classifications."
SG_CSV0000000000000925.csv,ban_occupation_status6,"The ""maritialstatus"" column represents the marital status of the respondents, indicating whether they are single, married, divorced, widowed, or in any other form of relationship status.",SG_CSV0000000000001714.csv,maritialstatus,"The 'ban_occupation_status6' column indicates whether respondents belong to a specific occupational status category, potentially part of a series detailing varying professional conditions or classifications."
SG_CSV0000000000000925.csv,ban_occupation_status6,"The 'socialnetwork_2_slice' column represents responses related to a specific aspect or segment of social network engagement or behavior, likely captured through a survey or study, involving the participants in the dataset.",SG_CSV0000000000001714.csv,socialnetwork_2_slice,"The 'ban_occupation_status6' column indicates whether respondents belong to a specific occupational status category, potentially part of a series detailing varying professional conditions or classifications."
SG_CSV0000000000000925.csv,ban_occupation_status6,"The 'socialnetwork_3_slice' column contains data indicating a specific aspect or measurement related to the respondents' social network or social interactions as captured during the survey from which the dataset originates, reflecting the third categorized observation or metric within the broader social network theme.",SG_CSV0000000000001714.csv,socialnetwork_3_slice,"The 'ban_occupation_status6' column indicates whether respondents belong to a specific occupational status category, potentially part of a series detailing varying professional conditions or classifications."
SG_CSV0000000000000925.csv,ban_occupation_status6,"The ""socialnetwork_6_slice"" column represents specific segments or groups of an individual's social network, capturing aspects or characteristics of the social connections or interactions the respondents have within a specified context or community.",SG_CSV0000000000001714.csv,socialnetwork_6_slice,"The 'ban_occupation_status6' column indicates whether respondents belong to a specific occupational status category, potentially part of a series detailing varying professional conditions or classifications."
SG_CSV0000000000000925.csv,ban_occupation_status6,"The 'socialnetwork_dp05' column indicates a specific aspect or characteristic related to the social network activities or associations of a respondent, representing discrete data points relevant to their social interactions or affiliations.",SG_CSV0000000000001714.csv,socialnetwork_dp05,"The 'ban_occupation_status6' column indicates whether respondents belong to a specific occupational status category, potentially part of a series detailing varying professional conditions or classifications."
SG_CSV0000000000000925.csv,ban_occupation_status6,"The ""q20_q214"" column indicates responses to a specific survey question, likely concerning the attitudes or behaviors of respondents, with potential binary or categorical values representing distinct answer choices.",SG_CSV0000000000001714.csv,q20_q214,"The 'ban_occupation_status6' column indicates whether respondents belong to a specific occupational status category, potentially part of a series detailing varying professional conditions or classifications."
SG_CSV0000000000000925.csv,ban_occupation_status6,"The ""ban_education1"" column indicates whether or not a respondent has a certain level of education, likely corresponding to a specific category or type of educational attainment.",SG_CSV0000000000001714.csv,ban_education1,"The 'ban_occupation_status6' column indicates whether respondents belong to a specific occupational status category, potentially part of a series detailing varying professional conditions or classifications."
SG_CSV0000000000000925.csv,ban_occupation_status6,"The column ""ban_education2"" contains information indicating a respondent's second level of banned or restricted educational qualification or status in a categorical format, likely contributing to a survey or study about demographic or social characteristics.",SG_CSV0000000000001714.csv,ban_education2,"The 'ban_occupation_status6' column indicates whether respondents belong to a specific occupational status category, potentially part of a series detailing varying professional conditions or classifications."
SG_CSV0000000000000925.csv,ban_occupation_status7,The 'occstatus' column indicates the current employment status or occupational status of the respondent.,SG_CSV0000000000001714.csv,occstatus,"The 'ban_occupation_status7' column likely captures specific information related to respondents' occupation status, potentially in the context of a survey or study on employment or economic conditions, although specific values in the column are not provided to determine the exact nature of the data captured."
SG_CSV0000000000000925.csv,ban_occupation_status7,"The ""levelsch"" column describes the level of school education attained by the respondent.",SG_CSV0000000000001714.csv,levelsch,"The 'ban_occupation_status7' column likely captures specific information related to respondents' occupation status, potentially in the context of a survey or study on employment or economic conditions, although specific values in the column are not provided to determine the exact nature of the data captured."
SG_CSV0000000000000925.csv,ban_occupation_status7,"The ""highestlevel"" column represents the highest educational attainment or qualification level achieved by the respondents.",SG_CSV0000000000001714.csv,highestlevel,"The 'ban_occupation_status7' column likely captures specific information related to respondents' occupation status, potentially in the context of a survey or study on employment or economic conditions, although specific values in the column are not provided to determine the exact nature of the data captured."
SG_CSV0000000000000925.csv,ban_occupation_status7,"The target column ""occupationindustry"" describes the sector or field of employment in which the respondent is currently working or has worked.",SG_CSV0000000000001714.csv,occupationindustry,"The 'ban_occupation_status7' column likely captures specific information related to respondents' occupation status, potentially in the context of a survey or study on employment or economic conditions, although specific values in the column are not provided to determine the exact nature of the data captured."
SG_CSV0000000000000925.csv,ban_occupation_status7,"The ""rankmostimptchild_new_1"" column represents the primary ranking or prioritization assigned by respondents regarding the most important characteristic or quality they consider for their child.",SG_CSV0000000000001714.csv,rankmostimptchild_new_1,"The 'ban_occupation_status7' column likely captures specific information related to respondents' occupation status, potentially in the context of a survey or study on employment or economic conditions, although specific values in the column are not provided to determine the exact nature of the data captured."
SG_CSV0000000000000925.csv,ban_occupation_status7,"The 'rankmostimptchild_new_3' column represents the third most important factor or attribute considered by the respondent regarding their children's development or priorities, as ranked by the individual.",SG_CSV0000000000001714.csv,rankmostimptchild_new_3,"The 'ban_occupation_status7' column likely captures specific information related to respondents' occupation status, potentially in the context of a survey or study on employment or economic conditions, although specific values in the column are not provided to determine the exact nature of the data captured."
SG_CSV0000000000000925.csv,ban_occupation_status7,"The ""livinginsg_4_slice"" column indicates whether the respondents have been living in Singapore for a certain undefined period or condition, as suggested by the pattern of data, potentially categorized or divided into specific segments or slices.",SG_CSV0000000000001714.csv,livinginsg_4_slice,"The 'ban_occupation_status7' column likely captures specific information related to respondents' occupation status, potentially in the context of a survey or study on employment or economic conditions, although specific values in the column are not provided to determine the exact nature of the data captured."
SG_CSV0000000000000925.csv,ban_occupation_status7,"The target column ""sliderliberty_1_slice"" contains data that likely represents a respondent's self-assessed rating or opinion related to liberty or personal freedom, collected through a sliding scale input method.",SG_CSV0000000000001714.csv,sliderliberty_1_slice,"The 'ban_occupation_status7' column likely captures specific information related to respondents' occupation status, potentially in the context of a survey or study on employment or economic conditions, although specific values in the column are not provided to determine the exact nature of the data captured."
SG_CSV0000000000000925.csv,ban_occupation_status7,"The ""maritialstatus"" column represents the marital status of the respondents, indicating whether they are single, married, divorced, widowed, or in any other form of relationship status.",SG_CSV0000000000001714.csv,maritialstatus,"The 'ban_occupation_status7' column likely captures specific information related to respondents' occupation status, potentially in the context of a survey or study on employment or economic conditions, although specific values in the column are not provided to determine the exact nature of the data captured."
SG_CSV0000000000000925.csv,ban_occupation_status7,"The 'socialnetwork_2_slice' column represents responses related to a specific aspect or segment of social network engagement or behavior, likely captured through a survey or study, involving the participants in the dataset.",SG_CSV0000000000001714.csv,socialnetwork_2_slice,"The 'ban_occupation_status7' column likely captures specific information related to respondents' occupation status, potentially in the context of a survey or study on employment or economic conditions, although specific values in the column are not provided to determine the exact nature of the data captured."
SG_CSV0000000000000925.csv,ban_occupation_status7,"The 'socialnetwork_3_slice' column contains data indicating a specific aspect or measurement related to the respondents' social network or social interactions as captured during the survey from which the dataset originates, reflecting the third categorized observation or metric within the broader social network theme.",SG_CSV0000000000001714.csv,socialnetwork_3_slice,"The 'ban_occupation_status7' column likely captures specific information related to respondents' occupation status, potentially in the context of a survey or study on employment or economic conditions, although specific values in the column are not provided to determine the exact nature of the data captured."
SG_CSV0000000000000925.csv,ban_occupation_status7,"The ""socialnetwork_6_slice"" column represents specific segments or groups of an individual's social network, capturing aspects or characteristics of the social connections or interactions the respondents have within a specified context or community.",SG_CSV0000000000001714.csv,socialnetwork_6_slice,"The 'ban_occupation_status7' column likely captures specific information related to respondents' occupation status, potentially in the context of a survey or study on employment or economic conditions, although specific values in the column are not provided to determine the exact nature of the data captured."
SG_CSV0000000000000925.csv,ban_occupation_status7,"The 'socialnetwork_dp05' column indicates a specific aspect or characteristic related to the social network activities or associations of a respondent, representing discrete data points relevant to their social interactions or affiliations.",SG_CSV0000000000001714.csv,socialnetwork_dp05,"The 'ban_occupation_status7' column likely captures specific information related to respondents' occupation status, potentially in the context of a survey or study on employment or economic conditions, although specific values in the column are not provided to determine the exact nature of the data captured."
SG_CSV0000000000000925.csv,ban_occupation_status7,"The ""q20_q214"" column indicates responses to a specific survey question, likely concerning the attitudes or behaviors of respondents, with potential binary or categorical values representing distinct answer choices.",SG_CSV0000000000001714.csv,q20_q214,"The 'ban_occupation_status7' column likely captures specific information related to respondents' occupation status, potentially in the context of a survey or study on employment or economic conditions, although specific values in the column are not provided to determine the exact nature of the data captured."
SG_CSV0000000000000925.csv,ban_occupation_status7,"The ""ban_education1"" column indicates whether or not a respondent has a certain level of education, likely corresponding to a specific category or type of educational attainment.",SG_CSV0000000000001714.csv,ban_education1,"The 'ban_occupation_status7' column likely captures specific information related to respondents' occupation status, potentially in the context of a survey or study on employment or economic conditions, although specific values in the column are not provided to determine the exact nature of the data captured."
SG_CSV0000000000000925.csv,ban_occupation_status7,"The column ""ban_education2"" contains information indicating a respondent's second level of banned or restricted educational qualification or status in a categorical format, likely contributing to a survey or study about demographic or social characteristics.",SG_CSV0000000000001714.csv,ban_education2,"The 'ban_occupation_status7' column likely captures specific information related to respondents' occupation status, potentially in the context of a survey or study on employment or economic conditions, although specific values in the column are not provided to determine the exact nature of the data captured."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The ""indicateage"" column represents whether respondents have provided their age information in the survey.",SG_CSV0000000000001714.csv,indicateage,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The 'unisch' column indicates whether the respondent has attended university, providing a binary answer of either 'Yes' or 'No'.",SG_CSV0000000000001714.csv,unisch,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The ""postgradsch"" column indicates whether the respondent has attended postgraduate school or not, with possible values being categorical indicators such as ""Yes"" or ""No"".",SG_CSV0000000000001714.csv,postgradsch,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The 'livinginsg_1_slice' column indicates whether the respondent is currently living in Singapore, providing a binary yes or no response.",SG_CSV0000000000001714.csv,livinginsg_1_slice,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The ""livinginsg_2_slice"" column indicates whether the respondent is currently residing in Singapore.",SG_CSV0000000000001714.csv,livinginsg_2_slice,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The target column 'livinginsg_3_slice' indicates whether respondents currently reside in Singapore, with entries suggesting binary responses such as 'Yes' or 'No' to signify the presence or absence of living in Singapore for a particular time slice.",SG_CSV0000000000001714.csv,livinginsg_3_slice,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The 'vbc' column contains binary categorical responses indicating a specific condition or trait, presumably related to the respondents, with values alternating between 'No' and 'Yes'.",SG_CSV0000000000001714.csv,vbc,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The ""children"" column indicates whether the respondents have any children, typically represented with responses like ""Yes"" or ""No.""",SG_CSV0000000000001714.csv,children,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The 'socialnetwork_5_slice' column contains categorical data indicating responses related to a specific aspect or question about social networking, as part of a structured survey or data collection, represented by binary options such as 'Yes' or 'No'.",SG_CSV0000000000001714.csv,socialnetwork_5_slice,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The column 'socialnetwork_dp01' contains binary data indicating whether a respondent is connected to a specific social network detail point, with entries like 'Yes' or 'No'.",SG_CSV0000000000001714.csv,socialnetwork_dp01,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The ""socialnetwork_dp02"" column records binary values, typically 'Yes' or 'No', indicating whether the respondent is engaged in a specific type of social network or social activity.",SG_CSV0000000000001714.csv,socialnetwork_dp02,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The 'socialnetwork_dp03' column represents the data specific to a particular aspect or dimension of a respondent’s social network, capturing responses in a form that indicates the presence or absence of a particular characteristic, connection, or interaction within their social network.",SG_CSV0000000000001714.csv,socialnetwork_dp03,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,The 'socialnetwork_dp04' column captures responses from participants indicating whether they have a specific element or connection within their social network.,SG_CSV0000000000001714.csv,socialnetwork_dp04,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The target column 'socialnetwork_dp06' captures a specific aspect of the respondent's involvement or presence in a particular social networking scenario or platform, indicating either inclusion or absence in that context, typically reflected by values such as 'Yes' or 'No'.",SG_CSV0000000000001714.csv,socialnetwork_dp06,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The 'socialnetwork_dp07' column represents whether the respondent feels connected or supported by their social network, with values typically indicating a binary response such as 'Yes' or 'No'.",SG_CSV0000000000001714.csv,socialnetwork_dp07,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The 'socialnetwork_dp08' column represents a categorical response indicating whether or not a respondent is associated with a specific aspect or element of their social network, denoted by ""Yes"" or ""No"".",SG_CSV0000000000001714.csv,socialnetwork_dp08,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The column 'socialnetwork_dp09' contains responses indicating whether or not the respondent is part of a particular social network or group, represented as binary options such as 'Yes' or 'No'.",SG_CSV0000000000001714.csv,socialnetwork_dp09,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The ""socialnetwork_dp10"" column provides categorical information indicating whether or not a survey respondent is part of a particular social network or group, possibly reflecting their involvement or connections within certain community or social settings.",SG_CSV0000000000001714.csv,socialnetwork_dp10,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The column ""q20_q211"" contains responses indicating whether the respondent answers affirmatively, negatively, or otherwise in relation to a specific survey question or aspect.",SG_CSV0000000000001714.csv,q20_q211,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,The 'q20_q212' column contains binary responses indicating either a 'Yes' or 'No' answer to a specific survey question represented by the code 'q20_q212'.,SG_CSV0000000000001714.csv,q20_q212,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The target column ""q20_q213"" seems to contain categorical data indicating responses to a specific survey question, with possible values being ""Yes"" or ""No"".",SG_CSV0000000000001714.csv,q20_q213,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,The 'ban_age' column contains responses in binary format ('Yes' or 'No') indicating whether a particular age-related factor or condition is applicable to the respondent.,SG_CSV0000000000001714.csv,ban_age,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The 'ban_gender' column represents whether a respondent is prohibited or restricted based on their gender, indicated by binary values such as 'Yes' or 'No'.",SG_CSV0000000000001714.csv,ban_gender,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,The 'ban_personal_inc' column indicates whether a personal income criterion has been applied to exclude or include respondents from a particular category or analysis in the dataset.,SG_CSV0000000000001714.csv,ban_personal_inc,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,The target column 'ban_mhi' likely indicates whether the respondent's response or data should be banned or excluded based on their household income information.,SG_CSV0000000000001714.csv,ban_mhi,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The column 'ban_q18_q191' contains responses to a specific survey question related to a certain topic, likely representing a binary or categorical choice indicated by 'Yes' or 'No'.",SG_CSV0000000000001714.csv,ban_q18_q191,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The 'ban_q18_q192' column indicates whether a specific condition related to question 18, sub-question 192, was applicable to the respondent, typically represented with binary values such as 'Yes' or 'No'.",SG_CSV0000000000001714.csv,ban_q18_q192,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The 'ban_q18_q193' column contains binary values, which indicate whether a specific condition or restriction represented by the code 'q18_q193' is applicable to the respondents, with ""Yes"" signifying its applicability and ""No"" indicating otherwise.",SG_CSV0000000000001714.csv,ban_q18_q193,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The ""ban_q18_q194"" column contains binary responses, likely indicating a specific characteristic or condition of the respondents that is either affirmed with ""Yes"" or negated with ""No"".",SG_CSV0000000000001714.csv,ban_q18_q194,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The 'ban_education3' column indicates whether the respondent has been subjected to a specific educational ban or restriction policy, with possible values suggesting a binary response like 'Yes' or 'No'.",SG_CSV0000000000001714.csv,ban_education3,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The target column ""ban_education4"" contains binary data that indicates whether individuals have a particular fourth level of education banned or restricted for discussion or acknowledgment within the context of the collected survey data.",SG_CSV0000000000001714.csv,ban_education4,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The target column ""ban_occupation_status1"" likely indicates whether a respondent is categorized under a specific occupational status, with possible values suggesting a binary response, such as 'Yes' for being in that occupational category and 'No' for not being in it.",SG_CSV0000000000001714.csv,ban_occupation_status1,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The column ""ban_occupation_status2"" indicates whether the respondent falls into a certain occupational status category, with a ""Yes"" or ""No"" response signifying their inclusion or exclusion from this specific status.",SG_CSV0000000000001714.csv,ban_occupation_status2,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The ""ban_occupation_status3"" column indicates whether a respondent is associated with a specific condition or requirement related to their occupational status, represented with binary options such as 'Yes' or 'No'.",SG_CSV0000000000001714.csv,ban_occupation_status3,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The target column 'ban_occupation_status4' contains values indicating a specific occupational status or categorization as part of a broader occupational classification, represented as binary responses such as 'Yes' or 'No', likely reflecting whether a respondent falls under a certain occupational category or meets a certain criterion related to their employment status.",SG_CSV0000000000001714.csv,ban_occupation_status4,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The target column ""ban_occupation_status5"" contains binary indicators, likely representing whether a specific occupation status, identified by number 5 in a predefined list of occupation statuses, is banned or not for the respondent, with values typically being 'Yes' or 'No'.",SG_CSV0000000000001714.csv,ban_occupation_status5,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The column ""ban_occupation_status6"" indicates whether the respondent's current occupation status corresponds to a specific, predefined category, with entries typically being ""Yes"" or ""No"".",SG_CSV0000000000001714.csv,ban_occupation_status6,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The ""ban_occupation_status7"" column contains binary indicators, with values such as 'Yes' or 'No', representing whether a specific occupation status condition 7 applies to the respondent.",SG_CSV0000000000001714.csv,ban_occupation_status7,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The column 'ban_occupation_status8' indicates whether the respondent holds a specific occupational status, with possible values such as 'Yes' or 'No' reflecting the presence or absence of this particular occupational status.",SG_CSV0000000000001714.csv,ban_occupation_status8,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The target column ""ban_occupation_status9"" contains categorical data indicating whether the respondent's occupational status falls under a specific classification, denoted possibly by a 'Yes' or 'No'.",SG_CSV0000000000001714.csv,ban_occupation_status9,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The ""ban_occupation_role1"" column likely represents a binary indicator, such as ""Yes"" or ""No,"" signaling whether a respondent fulfills a specific occupational role, although the exact nature of this role is not defined within the values given.",SG_CSV0000000000001714.csv,ban_occupation_role1,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The ""ban_occupation_role2"" column indicates whether the respondent has a specific secondary occupational role, represented by binary values such as 'Yes' or 'No'.",SG_CSV0000000000001714.csv,ban_occupation_role2,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The target column 'ban_occupation_role3' represents a binary indicator, presumably a 'Yes' or 'No' response, identifying whether the respondent is associated with or holds a specific third occupational role within a predefined list of roles.",SG_CSV0000000000001714.csv,ban_occupation_role3,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The target column ""ban_occupation_role4"" contains binary values indicating whether respondents with a specific occupation role were flagged or prohibited for certain aspects under consideration or analysis in the survey data.",SG_CSV0000000000001714.csv,ban_occupation_role4,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The 'ban_occupation_role5' column contains categorical values indicating whether a respondent is associated with a particular occupation role designation labeled as '5', with responses typically being 'Yes' or 'No' to denote the presence or absence of the role for each individual.",SG_CSV0000000000001714.csv,ban_occupation_role5,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,The column 'ban_occupation_role6' contains information indicating a binary response (such as 'Yes' or 'No') about the banning status or restriction of a particular occupation role for individuals in the dataset.,SG_CSV0000000000001714.csv,ban_occupation_role6,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The 'ban_occupation_role7' column indicates a binary response, 'Yes' or 'No', to a question about whether an individual holds or has experience in a specific, predefined occupational role categorized as 'role 7'.",SG_CSV0000000000001714.csv,ban_occupation_role7,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The 'ban_occupation_role8' column indicates whether a respondent is banned from a specific occupation role, with the values reflecting a binary response, such as 'Yes' or 'No', to denote such a restriction.",SG_CSV0000000000001714.csv,ban_occupation_role8,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The 'ban_marital' column indicates whether respondents were banned from a particular activity or survey participation based on their marital status, with possible values of 'Yes' or 'No'.",SG_CSV0000000000001714.csv,ban_marital,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The target column ""ban_children1"" indicates whether respondents have a specific condition or restriction related to children, represented by ""Yes"" or ""No"" values.",SG_CSV0000000000001714.csv,ban_children1,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_occupation_status8,"The column 'ban_children2' represents a binary indicator of whether the respondent has a second child, with possible values likely being 'Yes' or 'No'.",SG_CSV0000000000001714.csv,ban_children2,"The 'ban_occupation_status8' column represents a categorical variable indicating the occupational status of respondents, with possible values being 'Yes' or 'No'."
