LEFT_TABLE,LEFT_COLUMN,RIGHT_TABLE,RIGHT_COLUMN,KEY
otp.csv,direction,us_perm_visas.csv,ri_coll_tch_basic_process,otp.csv#direction#us_perm_visas.csv#ri_coll_tch_basic_process
otp.csv,date,us_perm_visas.csv,ri_employee_referral_prog_from,otp.csv#date#us_perm_visas.csv#ri_employee_referral_prog_from
otp.csv,direction,us_perm_visas.csv,ri_layoff_in_past_six_months,otp.csv#direction#us_perm_visas.csv#ri_layoff_in_past_six_months
otp.csv,direction,us_perm_visas.csv,ri_posted_notice_at_worksite,otp.csv#direction#us_perm_visas.csv#ri_posted_notice_at_worksite
otp.csv,date,us_perm_visas.csv,ri_pvt_employment_firm_from,otp.csv#date#us_perm_visas.csv#ri_pvt_employment_firm_from
otp.csv,date,us_perm_visas.csv,ri_pvt_employment_firm_to,otp.csv#date#us_perm_visas.csv#ri_pvt_employment_firm_to
otp.csv,direction,us_perm_visas.csv,ri_us_workers_considered,otp.csv#direction#us_perm_visas.csv#ri_us_workers_considered
otp.csv,direction,us_perm_visas.csv,schd_a_sheepherder,otp.csv#direction#us_perm_visas.csv#schd_a_sheepherder
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,case_received_date,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#case_received_date
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,decision_date,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#decision_date
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,pw_determ_date,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#pw_determ_date
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,pw_expire_date,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#pw_expire_date
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,recr_info_job_fair_from,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#recr_info_job_fair_from
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,recr_info_job_fair_to,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#recr_info_job_fair_to
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,recr_info_on_campus_recr_from,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#recr_info_on_campus_recr_from
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,recr_info_on_campus_recr_to,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#recr_info_on_campus_recr_to
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,recr_info_pro_org_advert_from,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#recr_info_pro_org_advert_from
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,recr_info_pro_org_advert_to,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#recr_info_pro_org_advert_to
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,recr_info_prof_org_advert_from,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#recr_info_prof_org_advert_from
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,recr_info_prof_org_advert_to,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#recr_info_prof_org_advert_to
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,recr_info_radio_tv_ad_from,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#recr_info_radio_tv_ad_from
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,recr_info_radio_tv_ad_to,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#recr_info_radio_tv_ad_to
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,recr_info_swa_job_order_end,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#recr_info_swa_job_order_end
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,recr_info_swa_job_order_start,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#recr_info_swa_job_order_start
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,ri_campus_placement_from,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#ri_campus_placement_from
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,ri_campus_placement_to,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#ri_campus_placement_to
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,ri_coll_teach_select_date,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#ri_coll_teach_select_date
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,ri_employee_referral_prog_from,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#ri_employee_referral_prog_from
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,ri_employee_referral_prog_to,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#ri_employee_referral_prog_to
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,ri_employer_web_post_from,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#ri_employer_web_post_from
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,ri_employer_web_post_to,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#ri_employer_web_post_to
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,ri_job_search_website_from,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#ri_job_search_website_from
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,ri_job_search_website_to,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#ri_job_search_website_to
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,ri_local_ethnic_paper_from,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#ri_local_ethnic_paper_from
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,ri_local_ethnic_paper_to,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#ri_local_ethnic_paper_to
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,ri_pvt_employment_firm_from,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#ri_pvt_employment_firm_from
COTAHIST_A2009_to_A2019.csv,DATPRE,us_perm_visas.csv,ri_pvt_employment_firm_to,COTAHIST_A2009_to_A2019.csv#DATPRE#us_perm_visas.csv#ri_pvt_employment_firm_to
eo3.csv,STATE,us_perm_visas.csv,agent_state,eo3.csv#STATE#us_perm_visas.csv#agent_state
eo3.csv,CITY,us_perm_visas.csv,employer_city,eo3.csv#CITY#us_perm_visas.csv#employer_city
eo3.csv,STATE,us_perm_visas.csv,employer_state,eo3.csv#STATE#us_perm_visas.csv#employer_state
eo3.csv,STATE,us_perm_visas.csv,foreign_worker_info_state,eo3.csv#STATE#us_perm_visas.csv#foreign_worker_info_state
eo3.csv,STATE,us_perm_visas.csv,job_info_work_state,eo3.csv#STATE#us_perm_visas.csv#job_info_work_state
reviews_summary.csv,date,us_perm_visas.csv,case_received_date,reviews_summary.csv#date#us_perm_visas.csv#case_received_date
reviews_summary.csv,date,us_perm_visas.csv,decision_date,reviews_summary.csv#date#us_perm_visas.csv#decision_date
reviews_summary.csv,date,us_perm_visas.csv,pw_determ_date,reviews_summary.csv#date#us_perm_visas.csv#pw_determ_date
reviews_summary.csv,date,us_perm_visas.csv,pw_expire_date,reviews_summary.csv#date#us_perm_visas.csv#pw_expire_date
reviews_summary.csv,date,us_perm_visas.csv,recr_info_first_ad_start,reviews_summary.csv#date#us_perm_visas.csv#recr_info_first_ad_start
reviews_summary.csv,date,us_perm_visas.csv,recr_info_job_fair_from,reviews_summary.csv#date#us_perm_visas.csv#recr_info_job_fair_from
reviews_summary.csv,date,us_perm_visas.csv,recr_info_job_fair_to,reviews_summary.csv#date#us_perm_visas.csv#recr_info_job_fair_to
reviews_summary.csv,date,us_perm_visas.csv,recr_info_on_campus_recr_from,reviews_summary.csv#date#us_perm_visas.csv#recr_info_on_campus_recr_from
reviews_summary.csv,date,us_perm_visas.csv,recr_info_on_campus_recr_to,reviews_summary.csv#date#us_perm_visas.csv#recr_info_on_campus_recr_to
reviews_summary.csv,date,us_perm_visas.csv,recr_info_pro_org_advert_from,reviews_summary.csv#date#us_perm_visas.csv#recr_info_pro_org_advert_from
reviews_summary.csv,date,us_perm_visas.csv,recr_info_pro_org_advert_to,reviews_summary.csv#date#us_perm_visas.csv#recr_info_pro_org_advert_to
reviews_summary.csv,date,us_perm_visas.csv,recr_info_prof_org_advert_from,reviews_summary.csv#date#us_perm_visas.csv#recr_info_prof_org_advert_from
reviews_summary.csv,date,us_perm_visas.csv,recr_info_prof_org_advert_to,reviews_summary.csv#date#us_perm_visas.csv#recr_info_prof_org_advert_to
reviews_summary.csv,date,us_perm_visas.csv,recr_info_radio_tv_ad_from,reviews_summary.csv#date#us_perm_visas.csv#recr_info_radio_tv_ad_from
reviews_summary.csv,date,us_perm_visas.csv,recr_info_radio_tv_ad_to,reviews_summary.csv#date#us_perm_visas.csv#recr_info_radio_tv_ad_to
reviews_summary.csv,date,us_perm_visas.csv,recr_info_second_ad_start,reviews_summary.csv#date#us_perm_visas.csv#recr_info_second_ad_start
reviews_summary.csv,date,us_perm_visas.csv,recr_info_swa_job_order_end,reviews_summary.csv#date#us_perm_visas.csv#recr_info_swa_job_order_end
reviews_summary.csv,date,us_perm_visas.csv,recr_info_swa_job_order_start,reviews_summary.csv#date#us_perm_visas.csv#recr_info_swa_job_order_start
reviews_summary.csv,date,us_perm_visas.csv,ri_campus_placement_from,reviews_summary.csv#date#us_perm_visas.csv#ri_campus_placement_from
reviews_summary.csv,date,us_perm_visas.csv,ri_campus_placement_to,reviews_summary.csv#date#us_perm_visas.csv#ri_campus_placement_to
reviews_summary.csv,date,us_perm_visas.csv,ri_coll_teach_select_date,reviews_summary.csv#date#us_perm_visas.csv#ri_coll_teach_select_date
reviews_summary.csv,date,us_perm_visas.csv,ri_employee_referral_prog_from,reviews_summary.csv#date#us_perm_visas.csv#ri_employee_referral_prog_from
reviews_summary.csv,date,us_perm_visas.csv,ri_employee_referral_prog_to,reviews_summary.csv#date#us_perm_visas.csv#ri_employee_referral_prog_to
reviews_summary.csv,date,us_perm_visas.csv,ri_employer_web_post_from,reviews_summary.csv#date#us_perm_visas.csv#ri_employer_web_post_from
reviews_summary.csv,date,us_perm_visas.csv,ri_employer_web_post_to,reviews_summary.csv#date#us_perm_visas.csv#ri_employer_web_post_to
reviews_summary.csv,date,us_perm_visas.csv,ri_job_search_website_from,reviews_summary.csv#date#us_perm_visas.csv#ri_job_search_website_from
reviews_summary.csv,date,us_perm_visas.csv,ri_job_search_website_to,reviews_summary.csv#date#us_perm_visas.csv#ri_job_search_website_to
reviews_summary.csv,date,us_perm_visas.csv,ri_local_ethnic_paper_from,reviews_summary.csv#date#us_perm_visas.csv#ri_local_ethnic_paper_from
reviews_summary.csv,date,us_perm_visas.csv,ri_local_ethnic_paper_to,reviews_summary.csv#date#us_perm_visas.csv#ri_local_ethnic_paper_to
reviews_summary.csv,date,us_perm_visas.csv,ri_pvt_employment_firm_from,reviews_summary.csv#date#us_perm_visas.csv#ri_pvt_employment_firm_from
reviews_summary.csv,date,us_perm_visas.csv,ri_pvt_employment_firm_to,reviews_summary.csv#date#us_perm_visas.csv#ri_pvt_employment_firm_to
Consumer_Complaints.csv,State,us_perm_visas.csv,agent_state,Consumer_Complaints.csv#State#us_perm_visas.csv#agent_state
Consumer_Complaints.csv,ZIP code,us_perm_visas.csv,employer_postal_code,Consumer_Complaints.csv#ZIP code#us_perm_visas.csv#employer_postal_code
Consumer_Complaints.csv,State,us_perm_visas.csv,employer_state,Consumer_Complaints.csv#State#us_perm_visas.csv#employer_state
Consumer_Complaints.csv,ZIP code,us_perm_visas.csv,foreign_worker_info_postal_code,Consumer_Complaints.csv#ZIP code#us_perm_visas.csv#foreign_worker_info_postal_code
Consumer_Complaints.csv,State,us_perm_visas.csv,foreign_worker_info_state,Consumer_Complaints.csv#State#us_perm_visas.csv#foreign_worker_info_state
Consumer_Complaints.csv,ZIP code,us_perm_visas.csv,job_info_work_postal_code,Consumer_Complaints.csv#ZIP code#us_perm_visas.csv#job_info_work_postal_code
Consumer_Complaints.csv,State,us_perm_visas.csv,job_info_work_state,Consumer_Complaints.csv#State#us_perm_visas.csv#job_info_work_state
reviews_detailed.csv,date,us_perm_visas.csv,case_received_date,reviews_detailed.csv#date#us_perm_visas.csv#case_received_date
reviews_detailed.csv,date,us_perm_visas.csv,decision_date,reviews_detailed.csv#date#us_perm_visas.csv#decision_date
reviews_detailed.csv,date,us_perm_visas.csv,pw_determ_date,reviews_detailed.csv#date#us_perm_visas.csv#pw_determ_date
reviews_detailed.csv,date,us_perm_visas.csv,pw_expire_date,reviews_detailed.csv#date#us_perm_visas.csv#pw_expire_date
reviews_detailed.csv,date,us_perm_visas.csv,recr_info_first_ad_start,reviews_detailed.csv#date#us_perm_visas.csv#recr_info_first_ad_start
reviews_detailed.csv,date,us_perm_visas.csv,recr_info_job_fair_from,reviews_detailed.csv#date#us_perm_visas.csv#recr_info_job_fair_from
reviews_detailed.csv,date,us_perm_visas.csv,recr_info_job_fair_to,reviews_detailed.csv#date#us_perm_visas.csv#recr_info_job_fair_to
reviews_detailed.csv,date,us_perm_visas.csv,recr_info_on_campus_recr_from,reviews_detailed.csv#date#us_perm_visas.csv#recr_info_on_campus_recr_from
reviews_detailed.csv,date,us_perm_visas.csv,recr_info_on_campus_recr_to,reviews_detailed.csv#date#us_perm_visas.csv#recr_info_on_campus_recr_to
reviews_detailed.csv,date,us_perm_visas.csv,recr_info_pro_org_advert_from,reviews_detailed.csv#date#us_perm_visas.csv#recr_info_pro_org_advert_from
reviews_detailed.csv,date,us_perm_visas.csv,recr_info_pro_org_advert_to,reviews_detailed.csv#date#us_perm_visas.csv#recr_info_pro_org_advert_to
reviews_detailed.csv,date,us_perm_visas.csv,recr_info_prof_org_advert_from,reviews_detailed.csv#date#us_perm_visas.csv#recr_info_prof_org_advert_from
reviews_detailed.csv,date,us_perm_visas.csv,recr_info_prof_org_advert_to,reviews_detailed.csv#date#us_perm_visas.csv#recr_info_prof_org_advert_to
reviews_detailed.csv,date,us_perm_visas.csv,recr_info_radio_tv_ad_from,reviews_detailed.csv#date#us_perm_visas.csv#recr_info_radio_tv_ad_from
reviews_detailed.csv,date,us_perm_visas.csv,recr_info_radio_tv_ad_to,reviews_detailed.csv#date#us_perm_visas.csv#recr_info_radio_tv_ad_to
reviews_detailed.csv,date,us_perm_visas.csv,recr_info_second_ad_start,reviews_detailed.csv#date#us_perm_visas.csv#recr_info_second_ad_start
reviews_detailed.csv,date,us_perm_visas.csv,recr_info_swa_job_order_end,reviews_detailed.csv#date#us_perm_visas.csv#recr_info_swa_job_order_end
reviews_detailed.csv,date,us_perm_visas.csv,recr_info_swa_job_order_start,reviews_detailed.csv#date#us_perm_visas.csv#recr_info_swa_job_order_start
reviews_detailed.csv,date,us_perm_visas.csv,ri_campus_placement_from,reviews_detailed.csv#date#us_perm_visas.csv#ri_campus_placement_from
reviews_detailed.csv,date,us_perm_visas.csv,ri_campus_placement_to,reviews_detailed.csv#date#us_perm_visas.csv#ri_campus_placement_to
reviews_detailed.csv,date,us_perm_visas.csv,ri_coll_teach_select_date,reviews_detailed.csv#date#us_perm_visas.csv#ri_coll_teach_select_date
reviews_detailed.csv,date,us_perm_visas.csv,ri_employee_referral_prog_from,reviews_detailed.csv#date#us_perm_visas.csv#ri_employee_referral_prog_from
reviews_detailed.csv,date,us_perm_visas.csv,ri_employee_referral_prog_to,reviews_detailed.csv#date#us_perm_visas.csv#ri_employee_referral_prog_to
reviews_detailed.csv,date,us_perm_visas.csv,ri_employer_web_post_from,reviews_detailed.csv#date#us_perm_visas.csv#ri_employer_web_post_from
reviews_detailed.csv,date,us_perm_visas.csv,ri_employer_web_post_to,reviews_detailed.csv#date#us_perm_visas.csv#ri_employer_web_post_to
reviews_detailed.csv,date,us_perm_visas.csv,ri_job_search_website_from,reviews_detailed.csv#date#us_perm_visas.csv#ri_job_search_website_from
reviews_detailed.csv,date,us_perm_visas.csv,ri_job_search_website_to,reviews_detailed.csv#date#us_perm_visas.csv#ri_job_search_website_to
reviews_detailed.csv,date,us_perm_visas.csv,ri_local_ethnic_paper_from,reviews_detailed.csv#date#us_perm_visas.csv#ri_local_ethnic_paper_from
reviews_detailed.csv,date,us_perm_visas.csv,ri_local_ethnic_paper_to,reviews_detailed.csv#date#us_perm_visas.csv#ri_local_ethnic_paper_to
reviews_detailed.csv,date,us_perm_visas.csv,ri_pvt_employment_firm_from,reviews_detailed.csv#date#us_perm_visas.csv#ri_pvt_employment_firm_from
reviews_detailed.csv,date,us_perm_visas.csv,ri_pvt_employment_firm_to,reviews_detailed.csv#date#us_perm_visas.csv#ri_pvt_employment_firm_to
eo2.csv,STATE,us_perm_visas.csv,agent_state,eo2.csv#STATE#us_perm_visas.csv#agent_state
eo2.csv,STATE,us_perm_visas.csv,employer_state,eo2.csv#STATE#us_perm_visas.csv#employer_state
eo2.csv,STATE,us_perm_visas.csv,foreign_worker_info_state,eo2.csv#STATE#us_perm_visas.csv#foreign_worker_info_state
eo2.csv,STATE,us_perm_visas.csv,job_info_work_state,eo2.csv#STATE#us_perm_visas.csv#job_info_work_state
us_perm_visas.csv,foreign_worker_info_alt_edu_experience,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#foreign_worker_info_alt_edu_experience#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,foreign_worker_info_rel_occup_exp,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#foreign_worker_info_rel_occup_exp#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,foreign_worker_info_req_experience,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#foreign_worker_info_req_experience#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,foreign_worker_info_training_comp,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#foreign_worker_info_training_comp#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,foreign_worker_ownership_interest,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#foreign_worker_ownership_interest#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,fw_info_alt_edu_experience,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#fw_info_alt_edu_experience#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,fw_info_rel_occup_exp,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#fw_info_rel_occup_exp#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,fw_info_req_experience,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#fw_info_req_experience#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,fw_info_training_comp,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#fw_info_training_comp#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,fw_ownership_interest,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#fw_ownership_interest#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,ji_foreign_worker_live_on_premises,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#ji_foreign_worker_live_on_premises#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,ji_fw_live_on_premises,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#ji_fw_live_on_premises#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,ji_live_in_dom_svc_contract,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#ji_live_in_dom_svc_contract#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,ji_live_in_domestic_service,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#ji_live_in_domestic_service#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,ji_offered_to_sec_j_foreign_worker,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#ji_offered_to_sec_j_foreign_worker#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,ji_offered_to_sec_j_fw,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#ji_offered_to_sec_j_fw#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,job_info_alt_combo_ed_exp,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#job_info_alt_combo_ed_exp#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,job_info_alt_field,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#job_info_alt_field#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,job_info_combo_occupation,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#job_info_combo_occupation#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,job_info_experience,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#job_info_experience#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,job_info_foreign_ed,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#job_info_foreign_ed#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,job_info_foreign_lang_req,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#job_info_foreign_lang_req#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,job_info_job_req_normal,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#job_info_job_req_normal#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,job_info_training,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#job_info_training#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,preparer_info_emp_completed,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#preparer_info_emp_completed#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,rec_info_barg_rep_notified,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#rec_info_barg_rep_notified#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,recr_info_barg_rep_notified,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#recr_info_barg_rep_notified#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,recr_info_coll_teach_comp_proc,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#recr_info_coll_teach_comp_proc#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,recr_info_coll_univ_teacher,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#recr_info_coll_univ_teacher#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,recr_info_employer_rec_payment,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#recr_info_employer_rec_payment#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,recr_info_professional_occ,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#recr_info_professional_occ#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,recr_info_sunday_newspaper,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#recr_info_sunday_newspaper#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,refile,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#refile#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,ri_2nd_ad_newspaper_or_journal,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#ri_2nd_ad_newspaper_or_journal#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,ri_coll_tch_basic_process,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#ri_coll_tch_basic_process#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,ri_layoff_in_past_six_months,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#ri_layoff_in_past_six_months#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,ri_posted_notice_at_worksite,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#ri_posted_notice_at_worksite#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,ri_us_workers_considered,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#ri_us_workers_considered#yellow_tripdata_2019-01.csv#store_and_fwd_flag
us_perm_visas.csv,schd_a_sheepherder,yellow_tripdata_2019-01.csv,store_and_fwd_flag,us_perm_visas.csv#schd_a_sheepherder#yellow_tripdata_2019-01.csv#store_and_fwd_flag
az.csv,UNIT,property-tax-report.csv,FROM_CIVIC_NUMBER,az.csv#UNIT#property-tax-report.csv#FROM_CIVIC_NUMBER
az.csv,CITY,eo3.csv,CITY,az.csv#CITY#eo3.csv#CITY
Consumer_Complaints.csv,ZIP code,az.csv,NUMBER,Consumer_Complaints.csv#ZIP code#az.csv#NUMBER
Consumer_Complaints.csv,ZIP code,az.csv,POSTCODE,Consumer_Complaints.csv#ZIP code#az.csv#POSTCODE
Homo_sapiens.GRCh38.92.csv,seqname,all_anonymized_2015_11_2017_03.csv,door_count,Homo_sapiens.GRCh38.92.csv#seqname#all_anonymized_2015_11_2017_03.csv#door_count
Homo_sapiens.GRCh38.92.csv,frame,all_anonymized_2015_11_2017_03.csv,door_count,Homo_sapiens.GRCh38.92.csv#frame#all_anonymized_2015_11_2017_03.csv#door_count
property-tax-report.csv,BLOCK,utterances.csv,episode_order,property-tax-report.csv#BLOCK#utterances.csv#episode_order
property-tax-report.csv,LOT,utterances.csv,episode_order,property-tax-report.csv#LOT#utterances.csv#episode_order
property-tax-report.csv,FROM_CIVIC_NUMBER,utterances.csv,episode_order,property-tax-report.csv#FROM_CIVIC_NUMBER#utterances.csv#episode_order
Consumer_Complaints.csv,ZIP code,utterances.csv,episode,Consumer_Complaints.csv#ZIP code#utterances.csv#episode
DatafinitiElectronicsProductsPricingData.csv,pricesavailability,homicide_reports.csv,Crime Solved,DatafinitiElectronicsProductsPricingData.csv#pricesavailability#homicide_reports.csv#Crime Solved
eo3.csv,CITY,homicide_reports.csv,City,eo3.csv#CITY#homicide_reports.csv#City
Consumer_Complaints.csv,Timely response,homicide_reports.csv,Crime Solved,Consumer_Complaints.csv#Timely response#homicide_reports.csv#Crime Solved
